fbref_id,tm_id,PlayerFBref,TmPos,UrlTmarkt
ea02beaf,399543,Remi Oudin,Right Winger,https://www.transfermarkt.com/remi-oudin/profil/spieler/399543
98d2c2c4,148252,Remo Freuler,Central Midfield,https://www.transfermarkt.com/remo-freuler/profil/spieler/148252
ed9f7cfe,476352,Renan Lodi,Left-Back,https://www.transfermarkt.com/renan-lodi/profil/spieler/476352
032f894e,258027,Renato Sanches,Central Midfield,https://www.transfermarkt.com/renato-sanches/profil/spieler/258027
dd669209,194638,Renato Steffen,Right Winger,https://www.transfermarkt.com/renato-steffen/profil/spieler/194638
34269bdf,277137,Renato Tapia,Defensive Midfield,https://www.transfermarkt.com/renato-tapia/profil/spieler/277137
4e7d66f8,18955,Renaud Cohade,Central Midfield,https://www.transfermarkt.com/renaud-cohade/profil/spieler/18955
5c9ac7f0,168471,Renaud Emond,Centre-Forward,https://www.transfermarkt.com/renaud-emond/profil/spieler/168471
beae3a73,234802,Renaud Ripart,Attacking Midfield,https://www.transfermarkt.com/renaud-ripart/profil/spieler/234802
9a506145,73092,Rene Krhin,Central Midfield,https://www.transfermarkt.com/rene-krhin/profil/spieler/73092
7703afb6,308278,Rey Manaj,Centre-Forward,https://www.transfermarkt.com/rey-manaj/profil/spieler/308278
30e81a88,406560,Rhian Brewster,Centre-Forward,https://www.transfermarkt.com/rhian-brewster/profil/spieler/406560
07ace8c3,238185,Rhys Healey,Centre-Forward,https://www.transfermarkt.com/rhys-healey/profil/spieler/238185
012c975a,503679,Rhys Williams,Centre-Back,https://www.transfermarkt.com/rhys-williams/profil/spieler/503679
49d399d5,263267,Riad BajiÄ,Centre-Forward,https://www.transfermarkt.com/riad-baji%C4%87/profil/spieler/263267
374fbf7d,119104,Riad Nouri,Right Winger,https://www.transfermarkt.com/riad-nouri/profil/spieler/119104
fce521d7,388545,Ricard,Right-Back,https://www.transfermarkt.com/ricard-sanchez/profil/spieler/388545
fac896b0,230058,Ricardo CenturiÃ³n,Left Winger,https://www.transfermarkt.com/ricardo-centurion/profil/spieler/230058
eef2d8ce,314944,Ricardo Mangas,Left-Back,https://www.transfermarkt.com/ricardo-mangas/profil/spieler/314944
a2b1ed42,627207,Ricardo Pepi,Centre-Forward,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
75a72a99,215876,Ricardo Pereira,Right-Back,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876
7f78ad23,86784,Ricardo RodrÃ­guez,Centre-Back,https://www.transfermarkt.com/ricardo-rodriguez/profil/spieler/86784
aded8e6f,502821,Riccardo Calafiori,Left-Back,https://www.transfermarkt.com/riccardo-calafiori/profil/spieler/502821
da77b60b,628558,Riccardo Ciervo,Left Winger,https://www.transfermarkt.com/riccardo-ciervo/profil/spieler/628558
c1bcb2df,418881,Riccardo Doratiotto,Attacking Midfield,https://www.transfermarkt.com/riccardo-doratiotto/profil/spieler/418881
9f9b9269,197745,Riccardo Fiamozzi,Right-Back,https://www.transfermarkt.com/riccardo-fiamozzi/profil/spieler/197745
173061c0,240786,Riccardo Gagliolo,Left-Back,https://www.transfermarkt.com/riccardo-gagliolo/profil/spieler/240786
f6dfa5b8,163489,Riccardo Improta,Left Winger,https://www.transfermarkt.com/riccardo-improta/profil/spieler/163489
ff4296df,459452,Riccardo Ladinetti,Defensive Midfield,https://www.transfermarkt.com/riccardo-ladinetti/profil/spieler/459452
91d0fabf,297645,Riccardo Marchizza,Left-Back,https://www.transfermarkt.com/riccardo-marchizza/profil/spieler/297645
2ec0f902,28936,Riccardo Meggiorini,Second Striker,https://www.transfermarkt.com/riccardo-meggiorini/profil/spieler/28936
b746d309,19446,Riccardo Montolivo,Defensive Midfield,https://www.transfermarkt.com/riccardo-montolivo/profil/spieler/19446
e14ec482,368482,Riccardo Orsolini,Right Winger,https://www.transfermarkt.com/riccardo-orsolini/profil/spieler/368482
3bb7af3b,88909,Riccardo Saponara,Attacking Midfield,https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909
94816803,386455,Riccardo Sottil,Left Winger,https://www.transfermarkt.com/riccardo-sottil/profil/spieler/386455
d2d74d9c,252755,Richairo Å½ivkoviÄ,Centre-Forward,https://www.transfermarkt.com/richairo-zivkovic/profil/spieler/252755
fa031b34,378710,Richarlison,Centre-Forward,https://www.transfermarkt.com/richarlison/profil/spieler/378710
9f84febe,205006,Rick Karsdorp,Right-Back,https://www.transfermarkt.com/rick-karsdorp/profil/spieler/205006
f0797d57,354340,Rick van Drongelen,Centre-Back,https://www.transfermarkt.com/rick-van-drongelen/profil/spieler/354340
92a5ac34,76077,Ricky Ãlvarez,Central Midfield,https://www.transfermarkt.com/ricardo-alvarez/profil/spieler/76077
8a3c1dc7,339556,Rico Henry,Left-Back,https://www.transfermarkt.com/rico-henry/profil/spieler/339556
b57e066e,701057,Rico Lewis,Right-Back,https://www.transfermarkt.com/rico-lewis/profil/spieler/701057
c8d7131c,228444,Ridgeciano Haps,Left-Back,https://www.transfermarkt.com/ridgeciano-haps/profil/spieler/228444
442b56fa,327251,Ridle Baku,Right-Back,https://www.transfermarkt.com/ridle-baku/profil/spieler/327251
da59a197,216443,Riechedly Bazoer,Centre-Back,https://www.transfermarkt.com/riechedly-bazoer/profil/spieler/216443
f090a37a,331511,Riqui Puig,Central Midfield,https://www.transfermarkt.com/riqui-puig/profil/spieler/331511
d01bbb6f,358504,Ritsu Doan,Right Winger,https://www.transfermarkt.com/ritsu-doan/profil/spieler/358504
892d5bb1,171424,Riyad Mahrez,Right Winger,https://www.transfermarkt.com/riyad-mahrez/profil/spieler/171424
e5cd9da6,135208,Riza Durmisi,Left-Back,https://www.transfermarkt.com/riza-durmisi/profil/spieler/135208
d79a8c87,253341,Rob Holding,Centre-Back,https://www.transfermarkt.com/rob-holding/profil/spieler/253341
96bb8cc2,128229,Robbie Brady,Left Midfield,https://www.transfermarkt.com/robbie-brady/profil/spieler/128229
c00097d2,387129,Rober,Centre-Back,https://www.transfermarkt.com/rober-pier/profil/spieler/387129
46bd3a5b,223890,Rober Correa,Right-Back,https://www.transfermarkt.com/rober-correa/profil/spieler/223890
e0b113a7,159088,Robert Andrich,Central Midfield,https://www.transfermarkt.com/robert-andrich/profil/spieler/159088
9b88e120,179634,Robert Bauer,Right-Back,https://www.transfermarkt.com/robert-bauer/profil/spieler/179634
9001138b,91415,Robert BeriÄ,Centre-Forward,https://www.transfermarkt.com/robert-beric/profil/spieler/91415
18a9efe4,196139,Robert Glatzel,Centre-Forward,https://www.transfermarkt.com/robert-glatzel/profil/spieler/196139
1df0c0b9,353826,Robert Gumny,Right-Back,https://www.transfermarkt.com/robert-gumny/profil/spieler/353826
c7429db3,242532,Robert IbÃ¡Ã±ez,Right Winger,https://www.transfermarkt.com/rober-ibanez/profil/spieler/242532
8d78e732,38253,Robert Lewandowski,Centre-Forward,https://www.transfermarkt.com/robert-lewandowski/profil/spieler/38253
ff98492b,270393,Robert Skov,Right Winger,https://www.transfermarkt.com/robert-skov/profil/spieler/270393
9f4647e9,22614,Robert Snodgrass,Right Winger,https://www.transfermarkt.com/robert-snodgrass/profil/spieler/22614
037130ca,41458,Robert Tesche,Central Midfield,https://www.transfermarkt.com/robert-tesche/profil/spieler/41458
e3d3fbeb,690429,Robert Wagner,Central Midfield,https://www.transfermarkt.com/robert-wagner/profil/spieler/690429
f2e3b81c,122676,Robert Å½ulj,Attacking Midfield,https://www.transfermarkt.com/robert-zulj/profil/spieler/122676
6091cf45,928726,Roberto Arroyo,Centre-Forward,https://www.transfermarkt.com/roberto-arroyo/profil/spieler/928726
4c370d81,131789,Roberto Firmino,Centre-Forward,https://www.transfermarkt.com/roberto-firmino/profil/spieler/131789
ce30bfc8,197471,Roberto Gagliardini,Central Midfield,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471
56545648,505675,Roberto GonzÃ¡lez,Right Winger,https://www.transfermarkt.com/rober-gonzalez/profil/spieler/505675
6c1f7328,159337,Roberto Inglese,Centre-Forward,https://www.transfermarkt.com/roberto-inglese/profil/spieler/159337
8faf7b3c,200174,Roberto Insigne,Right Winger,https://www.transfermarkt.com/roberto-insigne/profil/spieler/200174
2a8c9f98,569866,Roberto LÃ³pez,Attacking Midfield,https://www.transfermarkt.com/roberto-lopez/profil/spieler/569866
fc62fdf4,431561,Roberto Massimo,Right Midfield,https://www.transfermarkt.com/roberto-massimo/profil/spieler/431561
c997b942,563137,Roberto Navarro,Attacking Midfield,https://www.transfermarkt.com/robert-navarro/profil/spieler/563137
75f2c59f,112302,Roberto Pereyra,Attacking Midfield,https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302
1cadaf34,432092,Roberto Piccoli,Centre-Forward,https://www.transfermarkt.com/roberto-piccoli/profil/spieler/432092
81069528,49500,Roberto Rosales,Right-Back,https://www.transfermarkt.com/roberto-rosales/profil/spieler/49500
9d66fbe3,34870,Roberto Soldado,Centre-Forward,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870
9d4c45d6,63186,Roberto Soriano,Attacking Midfield,https://www.transfermarkt.com/roberto-soriano/profil/spieler/63186
d733aa38,63056,Roberto Torres,Attacking Midfield,https://www.transfermarkt.com/roberto-torres/profil/spieler/63056
d728acae,283286,Robin Bormuth,Centre-Back,https://www.transfermarkt.com/robin-bormuth/profil/spieler/283286
2d970560,273132,Robin Gosens,Left Midfield,https://www.transfermarkt.com/robin-gosens/profil/spieler/273132
0174ba21,284010,Robin Hack,Left Winger,https://www.transfermarkt.com/robin-hack/profil/spieler/284010
6bd5cd5d,94201,Robin Knoche,Centre-Back,https://www.transfermarkt.com/robin-knoche/profil/spieler/94201
ea6bc03a,328784,Robin Koch,Centre-Back,https://www.transfermarkt.com/robin-koch/profil/spieler/328784
9a64e67e,351809,Robin Le Normand,Centre-Back,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809
74c7c2db,206542,Robin Quaison,Second Striker,https://www.transfermarkt.com/robin-quaison/profil/spieler/206542
d4fa7d01,458715,Robson Bambu,Centre-Back,https://www.transfermarkt.com/robson-bambu/profil/spieler/458715
cc971106,467434,Rocco Reitz,Central Midfield,https://www.transfermarkt.com/rocco-reitz/profil/spieler/467434
6434f10d,357565,Rodri,Defensive Midfield,https://www.transfermarkt.com/rodri/profil/spieler/357565
85bed4ee,630995,Rodri,Attacking Midfield,https://www.transfermarkt.com/rodri-sanchez/profil/spieler/630995
1fb1c435,131505,Rodrigo,Second Striker,https://www.transfermarkt.com/rodrigo/profil/spieler/131505
d637fc22,89297,Rodrigo Battaglia,Defensive Midfield,https://www.transfermarkt.com/rodrigo-battaglia/profil/spieler/89297
19e4eab9,410158,Rodrigo BecÃ£o,Centre-Back,https://www.transfermarkt.com/rodrigo-becao/profil/spieler/410158
3b8674e6,354362,Rodrigo Bentancur,Central Midfield,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362
162efffd,255901,Rodrigo De Paul,Central Midfield,https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901
fd47b4f2,176140,Rodrigo Ely,Centre-Back,https://www.transfermarkt.com/rodrigo-ely/profil/spieler/176140
8d8178ac,39099,Rodrigo Palacio,Centre-Forward,https://www.transfermarkt.com/rodrigo-palacio/profil/spieler/39099
65154df0,461617,Rodrigo Riquelme,Right Winger,https://www.transfermarkt.com/rodrigo-riquelme/profil/spieler/461617
a03c82b2,203617,Rodrigo TarÃ­n,Centre-Back,https://www.transfermarkt.com/rodri-tarin/profil/spieler/203617
fc3697dd,606752,Rodrigo Zalazar,Attacking Midfield,https://www.transfermarkt.com/rodrigo-zalazar/profil/spieler/606752
8f5e92a6,412363,Rodrygo,Right Winger,https://www.transfermarkt.com/rodrygo/profil/spieler/412363
5d5219b1,263183,Roger AssalÃ©,Centre-Forward,https://www.transfermarkt.com/roger-assale/profil/spieler/263183
82efe6fa,524481,Roger Ibanez,Centre-Back,https://www.transfermarkt.com/roger-ibanez/profil/spieler/524481
0ae4e09a,212391,Roger MartÃ­,Centre-Forward,https://www.transfermarkt.com/roger-marti/profil/spieler/212391
6f0d613a,285771,Roger MartÃ­nez,Centre-Forward,https://www.transfermarkt.com/roger-martinez/profil/spieler/285771
10e7f486,401527,RogÃ©rio,Left-Back,https://www.transfermarkt.com/rogerio/profil/spieler/401527
bf075f6b,332798,Roland Sallai,Right Winger,https://www.transfermarkt.com/roland-sallai/profil/spieler/332798
0eeafda5,27300,Rolando,Centre-Back,https://www.transfermarkt.com/rolando/profil/spieler/27300
c5942695,258188,Rolando Aarons,Left Winger,https://www.transfermarkt.com/rolando-aarons/profil/spieler/258188
c7259b83,308279,Rolando Mandragora,Defensive Midfield,https://www.transfermarkt.com/rolando-mandragora/profil/spieler/308279
60f58477,243737,Roli Pereira de Sa,Attacking Midfield,https://www.transfermarkt.com/roli-pereira-de-sa/profil/spieler/243737
d7bf3d19,137841,Romain Amalfitano,Central Midfield,https://www.transfermarkt.com/romain-amalfitano/profil/spieler/137841
a5876fca,39906,Romain DanzÃ©,Right-Back,https://www.transfermarkt.com/romain-danze/profil/spieler/39906
0be95d34,353399,Romain Del Castillo,Right Winger,https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399
745ca0a3,555076,Romain Faivre,Right Midfield,https://www.transfermarkt.com/romain-faivre/profil/spieler/555076
1040e783,57525,Romain Genevois,Centre-Back,https://www.transfermarkt.com/romain-genevois/profil/spieler/57525
0b4d8274,98349,Romain Hamouma,Centre-Forward,https://www.transfermarkt.com/romain-hamouma/profil/spieler/98349
0fb21da9,154209,Romain MÃ©tanire,Right-Back,https://www.transfermarkt.com/romain-metanire/profil/spieler/154209
6dfd8f05,318523,Romain Perraud,Left-Back,https://www.transfermarkt.com/romain-perraud/profil/spieler/318523
f98b15f0,255220,Romain Philippoteaux,Right Midfield,https://www.transfermarkt.com/romain-philippoteaux/profil/spieler/255220
9fbbcf39,204198,Romain SaÃ¯ss,Centre-Back,https://www.transfermarkt.com/romain-saiss/profil/spieler/204198
275e2c51,57467,Romain Thomas,Centre-Back,https://www.transfermarkt.com/romain-thomas/profil/spieler/57467
77bb1522,113036,Romaine Sawyers,Central Midfield,https://www.transfermarkt.com/romaine-sawyers/profil/spieler/113036
220ace7e,346853,Romano Schmid,Attacking Midfield,https://www.transfermarkt.com/romano-schmid/profil/spieler/346853
2e3596d1,164231,Romario Benzar,Right-Back,https://www.transfermarkt.com/romario-benzar/profil/spieler/164231
87ebfdb8,333464,Romario RÃ¶sch,Attacking Midfield,https://www.transfermarkt.com/romario-rosch/profil/spieler/333464
5eae500a,96341,Romelu Lukaku,Centre-Forward,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341
86a2ba20,277635,Rominigue KouamÃ©,Central Midfield,https://www.transfermarkt.com/rominigue-kouame/profil/spieler/277635
ecad9aa5,628451,RomÃ©o Lavia,Defensive Midfield,https://www.transfermarkt.com/romeo-lavia/profil/spieler/628451
2bef2bca,480267,Ronald AraÃºjo,Centre-Back,https://www.transfermarkt.com/ronald-araujo/profil/spieler/480267
75e60d75,434676,Ronaldo Vieira,Central Midfield,https://www.transfermarkt.com/ronaldo-vieira/profil/spieler/434676
64ba07c0,410185,RonaÃ«l Pierre-Gabriel,Right-Back,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185
1f8c7aa9,76055,Ronny Rodelin,Right Winger,https://www.transfermarkt.com/ronny-rodelin/profil/spieler/76055
7c2965bb,174694,Rony Lopes,Right Winger,https://www.transfermarkt.com/rony-lopes/profil/spieler/174694
7c4243d4,202984,Roque Mesa,Central Midfield,https://www.transfermarkt.com/roque-mesa/profil/spieler/202984
3a24769f,131978,Ross Barkley,Central Midfield,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978
17611373,16311,Rouwen Hennings,Centre-Forward,https://www.transfermarkt.com/rouwen-hennings/profil/spieler/16311
a378a02a,555015,Ruan,Centre-Back,https://www.transfermarkt.com/ruan-tressoldi/profil/spieler/555015
3dd738a1,203746,Ruben Aguilar,Right-Back,https://www.transfermarkt.com/ruben-aguilar/profil/spieler/203746
9e64fc85,107662,Ruben Gabrielsen,Centre-Back,https://www.transfermarkt.com/ruben-gabrielsen/profil/spieler/107662
755da865,668212,Ruben Lendinez,Centre-Back,https://www.transfermarkt.com/ruben-iranzo/profil/spieler/668212
e97fd090,202886,Ruben Loftus-Cheek,Central Midfield,https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886
6ecbddf6,345886,Ruben Vargas,Left Winger,https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886
35d4f151,705813,RubÃ©n,Right-Back,https://www.transfermarkt.com/ruben-sanchez/profil/spieler/705813
036bba5f,247250,RubÃ©n Alcaraz,Central Midfield,https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250
d109f62b,25316,RubÃ©n Castro,Centre-Forward,https://www.transfermarkt.com/ruben-castro/profil/spieler/25316
1fe0492d,177046,RubÃ©n Duarte,Left-Back,https://www.transfermarkt.com/ruben-duarte/profil/spieler/177046
5c96b017,213260,RubÃ©n GarcÃ­a,Left Winger,https://www.transfermarkt.com/ruben-garcia/profil/spieler/213260
2306bfde,99352,RubÃ©n Pardo,Central Midfield,https://www.transfermarkt.com/ruben-pardo/profil/spieler/99352
1f079188,238868,RubÃ©n PeÃ±a,Right-Back,https://www.transfermarkt.com/ruben-pena/profil/spieler/238868
3c7bc9bd,113045,RubÃ©n PÃ©rez,Defensive Midfield,https://www.transfermarkt.com/ruben-perez/profil/spieler/113045
ecd8c01e,67548,RubÃ©n Rochina,Right Winger,https://www.transfermarkt.com/ruben-rochina/profil/spieler/67548
19b776e9,85383,RubÃ©n Sobrino,Centre-Forward,https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383
6ff8ef56,9335,Rui Fonte,Centre-Forward,https://www.transfermarkt.com/rui-fonte/profil/spieler/9335
48d5bd33,207877,Ruslan Malinovskyi,Attacking Midfield,https://www.transfermarkt.com/ruslan-malinovskyi/profil/spieler/207877
1001ae82,77826,Ryad Boudebouz,Attacking Midfield,https://www.transfermarkt.com/ryad-boudebouz/profil/spieler/77826
6438d426,16135,Ryan Babel,Left Winger,https://www.transfermarkt.com/ryan-babel/profil/spieler/16135
0bad4516,67252,Ryan Bennett,Centre-Back,https://www.transfermarkt.com/ryan-bennett/profil/spieler/67252
01226327,40611,Ryan Bertrand,Left-Back,https://www.transfermarkt.com/ryan-bertrand/profil/spieler/40611
26ce2263,188077,Ryan Christie,Attacking Midfield,https://www.transfermarkt.com/ryan-christie/profil/spieler/188077
d56543a0,146795,Ryan Fraser,Left Winger,https://www.transfermarkt.com/ryan-fraser/profil/spieler/146795
c067631c,140191,Ryan Fredericks,Right-Back,https://www.transfermarkt.com/ryan-fredericks/profil/spieler/140191
b8e740fb,478573,Ryan Gravenberch,Central Midfield,https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573
316de854,279457,Ryan Kent,Left Winger,https://www.transfermarkt.com/ryan-kent/profil/spieler/279457
6aa3e78b,392775,Ryan Sessegnon,Left Midfield,https://www.transfermarkt.com/ryan-sessegnon/profil/spieler/392775
285a3d44,45861,Ryan Shawcross,Centre-Back,https://www.transfermarkt.com/ryan-shawcross/profil/spieler/45861
c1fe2a48,425902,Ryan Yates,Central Midfield,https://www.transfermarkt.com/ryan-yates/profil/spieler/425902
7280b54f,62713,Ryder Matos,Second Striker,https://www.transfermarkt.com/ryder-matos/profil/spieler/62713
0984c5d5,215686,RÃ©mi Walter,Central Midfield,https://www.transfermarkt.com/remi-walter/profil/spieler/215686
148e136f,113707,RÃ©my Cabella,Attacking Midfield,https://www.transfermarkt.com/remy-cabella/profil/spieler/113707
6d7ede84,174304,RÃ©my Dugimont,Left Winger,https://www.transfermarkt.com/remy-dugimont/profil/spieler/174304
30672832,181619,RÃ³bert MazÃ¡Å,Left-Back,https://www.transfermarkt.com/robert-mazan/profil/spieler/181619
07abb358,121756,RÃ´mulo,Central Midfield,https://www.transfermarkt.com/romulo/profil/spieler/121756
31c69ef1,258004,RÃºben Dias,Centre-Back,https://www.transfermarkt.com/ruben-dias/profil/spieler/258004
44bfb6c5,225161,RÃºben Neves,Defensive Midfield,https://www.transfermarkt.com/ruben-neves/profil/spieler/225161
c904f3d5,197602,RÃºben Semedo,Centre-Back,https://www.transfermarkt.com/ruben-semedo/profil/spieler/197602
c67cd65c,257851,RÃºben Vezo,Centre-Back,https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851
b937e490,357158,RÃºben Vinagre,Left-Back,https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158
7fac99d4,295183,RÄzvan Marin,Central Midfield,https://www.transfermarkt.com/razvan-marin/profil/spieler/295183
1d5f96d9,192736,Sabin Merino,Centre-Forward,https://www.transfermarkt.com/sabin-merino/profil/spieler/192736
9f9e1b9c,648812,Sabit Abdulai,Central Midfield,https://www.transfermarkt.com/sabit-abdulai/profil/spieler/648812
6c8ddd52,475413,Sacha Boey,Right-Back,https://www.transfermarkt.com/sacha-boey/profil/spieler/475413
e4448c8c,842425,Sacha Delaye,Central Midfield,https://www.transfermarkt.com/sacha-delaye/profil/spieler/842425
f4bc42b1,290593,Sada Thioub,Right Winger,https://www.transfermarkt.com/sada-thioub/profil/spieler/290593
c691bfe2,200512,Sadio ManÃ©,Left Winger,https://www.transfermarkt.com/sadio-mane/profil/spieler/200512
c385bf49,951579,Sael Kumbedi,Right-Back,https://www.transfermarkt.com/sael-kumbedi/profil/spieler/951579
25b166d0,128897,Saido Berahino,Centre-Forward,https://www.transfermarkt.com/saido-berahino/profil/spieler/128897
f6b94e8d,807128,Saidou Sow,Centre-Back,https://www.transfermarkt.com/saidou-sow/profil/spieler/807128
689c9cf4,196435,Saidy Janko,Right-Back,https://www.transfermarkt.com/saidy-janko/profil/spieler/196435
60ee859c,195332,Salem Al-Dawsari,Left Winger,https://www.transfermarkt.com/salem-al-dawsari/profil/spieler/195332
791abba1,126534,Salif SanÃ©,Centre-Back,https://www.transfermarkt.com/salif-sane/profil/spieler/126534
fe154b26,170838,Salih UÃ§an,Central Midfield,https://www.transfermarkt.com/salih-ucan/profil/spieler/170838
15413fa5,244940,Salih Ãzcan,Defensive Midfield,https://www.transfermarkt.com/salih-ozcan/profil/spieler/244940
1f6298f2,708681,Salim Ben Seghir,Left Winger,https://www.transfermarkt.com/salim-ben-seghir/profil/spieler/708681
2235f850,149444,Saliou Ciss,Left-Back,https://www.transfermarkt.com/saliou-ciss/profil/spieler/149444
82464ce3,688707,Salis Abdul Samed,Defensive Midfield,https://www.transfermarkt.com/salis-abdul-samed/profil/spieler/688707
2042d931,7971,Salomon Kalou,Left Winger,https://www.transfermarkt.com/salomon-kalou/profil/spieler/7971
b318a643,80197,SalomÃ³n RondÃ³n,Centre-Forward,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197
75bd85ea,58799,Salva Sevilla,Central Midfield,https://www.transfermarkt.com/salva-sevilla/profil/spieler/58799
eb76987d,624548,Salvador Ferrer,Right-Back,https://www.transfermarkt.com/salva-ferrer/profil/spieler/624548
faa1b07d,42678,Salvatore Bocchetti,Centre-Back,https://www.transfermarkt.com/salvatore-bocchetti/profil/spieler/42678
54ab971f,163582,Salvatore Molina,Right Midfield,https://www.transfermarkt.com/salvatore-molina/profil/spieler/163582
405f267a,246204,Salvi,Right Winger,https://www.transfermarkt.com/salvi-sanchez/profil/spieler/246204
9d597f08,67211,Sam Baldock,Centre-Forward,https://www.transfermarkt.com/sam-baldock/profil/spieler/67211
1bf811d4,236953,Sam Byram,Right-Back,https://www.transfermarkt.com/sam-byram/profil/spieler/236953
987718f5,122223,Sam Clucas,Central Midfield,https://www.transfermarkt.com/sam-clucas/profil/spieler/122223
bd8a7d05,387331,Sam Field,Central Midfield,https://www.transfermarkt.com/sam-field/profil/spieler/387331
44361ade,227183,Sam Gallagher,Centre-Forward,https://www.transfermarkt.com/sam-gallagher/profil/spieler/227183
f3354c07,532178,Sam Greenwood,Centre-Forward,https://www.transfermarkt.com/sam-greenwood/profil/spieler/532178
c283ddef,386914,Sam Lammers,Centre-Forward,https://www.transfermarkt.com/sam-lammers/profil/spieler/386914
b27b49b4,226968,Sam McQueen,Left-Back,https://www.transfermarkt.com/sam-mcqueen/profil/spieler/226968
b017b770,398402,Sam Surridge,Centre-Forward,https://www.transfermarkt.com/sam-surridge/profil/spieler/398402
1d6ac165,48078,Sam Vokes,Centre-Forward,https://www.transfermarkt.com/sam-vokes/profil/spieler/48078
f7b1d4e0,204294,Saman Ghoddos,Attacking Midfield,https://www.transfermarkt.com/saman-ghoddos/profil/spieler/204294
e4bb1f08,522791,Sambou Sissoko,Right-Back,https://www.transfermarkt.com/sambou-sissoko/profil/spieler/522791
7cc00776,704270,Sambou Soumano,Centre-Forward,https://www.transfermarkt.com/sambou-soumano/profil/spieler/704270
c05d65d1,524318,Sami Ben Amar,Centre-Forward,https://www.transfermarkt.com/sami-ben-amar/profil/spieler/524318
38ac43d3,29401,Sami Khedira,Central Midfield,https://www.transfermarkt.com/sami-khedira/profil/spieler/29401
165bed61,18935,Samir Nasri,Attacking Midfield,https://www.transfermarkt.com/samir-nasri/profil/spieler/18935
92b4758e,220793,Samir Santos,Left-Back,https://www.transfermarkt.com/douglas-santos/profil/spieler/220793
130a7a3f,195171,Samu Castillejo,Right Winger,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171
76c2a023,657430,Samu Costa,Defensive Midfield,https://www.transfermarkt.com/samu-costa/profil/spieler/657430
5f7db81a,208890,Samu GarcÃ­a,Right Winger,https://www.transfermarkt.com/samu-garcia/profil/spieler/208890
2a295d33,694928,Samuel,Left Winger,https://www.transfermarkt.com/samuel-lino/profil/spieler/694928
9c8f641a,55751,Samuel Armenteros,Centre-Forward,https://www.transfermarkt.com/samuel-armenteros/profil/spieler/55751
ec30b9c8,289510,Samuel Bastien,Central Midfield,https://www.transfermarkt.com/samuel-bastien/profil/spieler/289510
b8a642fc,401922,Samuel Chukwueze,Right Winger,https://www.transfermarkt.com/samuel-chukwueze/profil/spieler/401922
ef94dc2f,45389,Samuel Di Carmine,Centre-Forward,https://www.transfermarkt.com/samuel-di-carmine/profil/spieler/45389
007414dd,680806,Samuel Edozie,Left Winger,https://www.transfermarkt.com/samuel-edozie/profil/spieler/680806
41eebdf5,276896,Samuel Gigot,Centre-Back,https://www.transfermarkt.com/samuel-gigot/profil/spieler/276896
d2448564,432772,Samuel Grandsir,Right Winger,https://www.transfermarkt.com/samuel-grandsir/profil/spieler/432772
b1e61f23,255473,Samuel Gustafson,Central Midfield,https://www.transfermarkt.com/samuel-gustafson/profil/spieler/255473
ba492306,581672,Samuel Iling-Junior,Left Winger,https://www.transfermarkt.com/samuel-iling-junior/profil/spieler/581672
b8d22478,424051,Samuel Kalu,Right Winger,https://www.transfermarkt.com/samuel-kalu/profil/spieler/424051
9004f318,648886,Samuel Loric,Left-Back,https://www.transfermarkt.com/samuel-loric/profil/spieler/648886
af0c835b,353403,Samuel Moutoussamy,Central Midfield,https://www.transfermarkt.com/samuel-moutoussamy/profil/spieler/353403
be6c1ccc,243225,Samuel MrÃ¡z,Centre-Forward,https://www.transfermarkt.com/samuel-mraz/profil/spieler/243225
f7c9fcd6,60599,Samuel Souprayen,Centre-Back,https://www.transfermarkt.com/samuel-souprayen/profil/spieler/60599
13e0eb29,131506,Samuel SÃ¡iz,Left Winger,https://www.transfermarkt.com/samu-saiz/profil/spieler/131506
3eed9821,126540,Samuel Umtiti,Centre-Back,https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540
204ac005,461019,Samuele Birindelli,Right-Back,https://www.transfermarkt.com/samuele-birindelli/profil/spieler/461019
