fbref_id,Season_End_Year,Player,Nation,Pos,age_y,Born,Squads,Comps,n_clubs,std_MP_Playing,std_Starts_Playing,std_Min_Playing,std_Mins_Per_90_Playing,std_Gls,std_Ast,std_G_minus_PK,std_PK,std_PKatt,std_CrdY,std_CrdR,std_Gls_Per,std_Ast_Per,std_G_plus_A_Per,std_G_minus_PK_Per,std_G_plus_A_minus_PK_Per,std_xG_Expected,std_npxG_Expected,std_xAG_Expected,std_npxG_plus_xAG_Expected,std_xG_Per,std_xAG_Per,std_xG_plus_xAG_Per,std_npxG_Per,std_npxG_plus_xAG_Per,std_age_y,sho_Sh_Standard,sho_SoT_Standard,sho_SoT_percent_Standard,sho_Sh_per_90_Standard,sho_SoT_per_90_Standard,sho_G_per_Sh_Standard,sho_G_per_SoT_Standard,sho_Dist_Standard,sho_FK_Standard,sho_npxG_per_Sh_Expected,sho_G_minus_xG_Expected,sho_np:G_minus_xG_Expected,pas_Cmp_Total,pas_Att_Total,pas_Cmp_percent_Total,pas_TotDist_Total,pas_PrgDist_Total,pas_Cmp_Short,pas_Att_Short,pas_Cmp_percent_Short,pas_Cmp_Medium,pas_Att_Medium,pas_Cmp_percent_Medium,pas_Cmp_Long,pas_Att_Long,pas_Cmp_percent_Long,pas_Ast,pas_xA,pas_A_minus_xA,pas_KP,pas_Final_Third,pas_PPA,pas_CrsPA,pas_Prog,pas_xAG,pas_A_minus_xAG,pos_Touches_Touches,pos_Def_Pen_Touches,pos_Def_3rd_Touches,pos_Mid_3rd_Touches,pos_Att_3rd_Touches,pos_Att_Pen_Touches,pos_Live_Touches,pos_Succ_Dribbles,pos_Att_Dribbles,pos_Succ_percent_Dribbles,pos_nPl_Dribbles,pos_Megs_Dribbles,pos_Carries_Carries,pos_TotDist_Carries,pos_PrgDist_Carries,pos_Prog_Carries,pos_Final_Third_Carries,pos_CPA_Carries,pos_Mis_Carries,pos_Dis_Carries,pos_Targ_Receiving,pos_Rec_Receiving,pos_Rec_percent_Receiving,pos_Prog_Receiving,pos_Mis_Dribbles,pos_Dis_Dribbles,gca_SCA_SCA,gca_SCA90_SCA,gca_PassLive_SCA,gca_PassDead_SCA,gca_Drib_SCA,gca_Sh_SCA,gca_Fld_SCA,gca_Def_SCA,gca_GCA_GCA,gca_GCA90_GCA,gca_PassLive_GCA,gca_PassDead_GCA,gca_Drib_GCA,gca_Sh_GCA,gca_Fld_GCA,gca_Def_GCA,def_Tkl_Tackles,def_TklW_Tackles,def_Def_3rd_Tackles,def_Mid_3rd_Tackles,def_Att_3rd_Tackles,def_Tkl_Vs,def_Att_Vs,def_Tkl_percent_Vs,def_Past_Vs,def_Press_Pressures,def_Succ_Pressures,def_percent_Pressures,def_Def_3rd_Pressures,def_Mid_3rd_Pressures,def_Att_3rd_Pressures,def_Blocks_Blocks,def_Sh_Blocks,def_ShSv_Blocks,def_Pass_Blocks,def_Int,def_Tkl_plus_Int,def_Clr,def_Err,msc_2CrdY,msc_Fls,msc_Fld,msc_Off,msc_Crs,msc_PKwon,msc_PKcon,msc_OG,msc_Recov,msc_Won_Aerial,msc_Lost_Aerial,msc_Won_percent_Aerial,pt_Mn_per_MP_Playing_Time,pt_Min_percent_Playing_Time,pt_Mn_per_Start_Starts,pt_Compl_Starts,pt_Subs_Subs,pt_Mn_per_Sub_Subs,pt_unSub_Subs,pt_PPM_Team_Success,pt_onG_Team_Success,pt_onGA_Team_Success,pt_plus_per_minus_Team_Success,pt_plus_per_minus_90_Team_Success,pt_On_minus_Off_Team_Success,pt_onxG_Team_Success_xG,pt_onxGA_Team_Success_xG,pt_xGplus_per_minus_Team_Success_xG,pt_xGplus_per_minus_90_Team_Success_xG,pt_On_minus_Off_Team_Success_xG,pos_primary,pos_multi
3bb7b8b4,2021,Ederson,BRA,GK,26.0,1993.0,Manchester City,Premier League,1,36.0,36.0,3240.0,36.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.3,0.3,0.0,0.01,0.01,0.0,0.01,26.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,906.0,1090.0,83.1,24435.0,13863.0,131.0,135.0,97.0,507.0,511.0,99.2,261.0,436.0,59.900000000000006,1.0,0.4,0.6,1.0,7.0,2.0,0.0,1.0,,,1149.0,1003.0,1145.0,4.0,0.0,0.0,932.0,0.0,0.0,,0.0,0.0,691.0,3279.0,1936.0,0.0,0.0,0.0,1.0,0.0,679.0,675.0,99.4,0.0,,,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,,90.0,94.7,90.0,36.0,0.0,,0.0,2.22,76.0,28.0,48.0,1.3299999999999998,-0.17,69.7,28.4,41.2,1.15,0.79,GK,0
3bb7b8b4,2022,Ederson,BRA,GK,27.0,1993.0,Manchester City,Premier League,1,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,976.0,1089.0,89.6,25570.0,14485.0,198.0,198.0,100.0,486.0,487.0,99.8,288.0,399.0,72.2,0.0,0.1,-0.1,1.0,10.0,1.0,0.0,1.0,,,1148.0,953.0,1138.0,12.0,0.0,0.0,974.0,0.0,0.0,,0.0,0.0,717.0,2840.0,1749.0,0.0,0.0,0.0,0.0,0.0,722.0,717.0,99.3,0.0,,,4.0,0.11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,0.0,,90.0,97.4,90.0,37.0,0.0,,0.0,2.43,97.0,26.0,71.0,1.92,-0.08,87.1,26.1,61.0,1.65,0.74,GK,0
3bb7b8b4,2023,Ederson,BRA,GK,29.0,1993.0,Manchester City,Premier League,1,12.0,12.0,1080.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.4,0.4,0.0,0.03,0.03,0.0,0.03,29.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,373.0,424.0,88.0,8813.0,5628.0,72.0,74.0,97.3,213.0,214.0,99.5,88.0,136.0,64.7,1.0,0.0,,1.0,2.0,0.0,0.0,0.0,0.4,0.6,440.0,332.0,438.0,2.0,0.0,0.0,440.0,0.0,0.0,,,,,,,,,,,,,283.0,,0.0,0.0,0.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,100.0,90.0,100.0,90.0,11.0,0.0,,0.0,2.36,36.0,11.0,25.0,2.27,,23.0,8.2,14.8,1.35,,GK,0
3cd9e95a,2018,Timo Horn,GER,GK,24.0,1993.0,Köln,Bundesliga,1,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,24.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,584.0,1053.0,55.5,24779.0,19788.0,46.0,46.0,100.0,190.0,196.0,96.9,346.0,809.0,42.8,0.0,0.3,-0.3,4.0,45.0,1.0,0.0,1.0,,,1175.0,996.0,1166.0,23.0,0.0,0.0,793.0,0.0,0.0,,0.0,0.0,515.0,3041.0,2012.0,0.0,0.0,0.0,0.0,0.0,411.0,409.0,99.5,0.0,,,6.0,0.18,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,17.0,4.0,23.5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,0.0,,90.0,100.0,,34.0,0.0,,0.0,0.65,35.0,70.0,-35.0,-1.03,,42.2,67.8,-25.5,-0.75,,GK,0
3cd9e95a,2020,Timo Horn,GER,GK,26.0,1993.0,Köln,Bundesliga,1,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.02,0.02,0.0,0.02,26.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,867.0,1190.0,72.9,29556.0,19782.0,133.0,134.0,99.3,320.0,320.0,100.0,412.0,734.0,56.1,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,,,1289.0,1158.0,1285.0,4.0,0.0,0.0,915.0,0.0,0.0,,0.0,0.0,640.0,2863.0,1795.0,0.0,0.0,0.0,0.0,0.0,598.0,598.0,100.0,0.0,,,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,8.0,1.0,12.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,149.0,0.0,0.0,,90.0,100.0,90.0,34.0,0.0,,0.0,1.06,51.0,69.0,-18.0,-0.53,,47.2,51.5,-4.3,-0.13,,GK,0
3cd9e95a,2021,Timo Horn,GER,GK,27.0,1993.0,Köln,Bundesliga,1,34.0,34.0,3009.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,974.0,1326.0,73.5,30721.0,19007.0,138.0,139.0,99.3,419.0,423.0,99.1,412.0,758.0,54.4,0.0,0.0,0.0,1.0,26.0,1.0,0.0,0.0,,,1411.0,1239.0,1402.0,10.0,1.0,0.0,1103.0,3.0,3.0,100.0,3.0,0.0,687.0,2782.0,1656.0,0.0,0.0,0.0,0.0,0.0,761.0,757.0,99.5,0.0,,,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,1.0,16.7,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,,89.0,98.3,89.0,33.0,0.0,,0.0,0.97,33.0,59.0,-26.0,-0.78,-6.07,38.9,54.1,-15.2,-0.46,1.29,GK,0
3cd9e95a,2022,Timo Horn,GER,GK,28.0,1993.0,Köln,Bundesliga,1,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,419.0,520.0,80.6,12676.0,7330.0,59.0,59.0,100.0,197.0,199.0,99.0,161.0,260.0,61.89999999999999,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,552.0,485.0,550.0,2.0,0.0,0.0,440.0,1.0,1.0,100.0,1.0,0.0,324.0,1210.0,589.0,0.0,0.0,0.0,0.0,0.0,322.0,320.0,99.4,0.0,,,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,,90.0,38.2,90.0,13.0,0.0,,13.0,1.38,19.0,21.0,-2.0,-0.15,-0.39,19.7,19.5,0.2,0.01,0.07,GK,0
3d214e5f,2022,Marco Bizot,NED,GK,30.0,1991.0,Brest,Ligue 1,1,38.0,38.0,3420.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,833.0,1201.0,69.4,30698.0,20875.0,80.0,80.0,100.0,345.0,347.0,99.4,407.0,773.0,52.7,1.0,0.3,0.7,3.0,14.0,0.0,0.0,0.0,,,1325.0,1183.0,1320.0,6.0,2.0,1.0,892.0,0.0,0.0,,0.0,0.0,558.0,2707.0,1246.0,0.0,1.0,0.0,0.0,0.0,465.0,463.0,99.6,0.0,,,5.0,0.13,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,,90.0,100.0,90.0,38.0,0.0,,0.0,1.26,49.0,57.0,-8.0,-0.21,,45.2,59.2,-14.0,-0.37,,GK,0
3d214e5f,2023,Marco Bizot,NED,GK,31.0,1991.0,Brest,Ligue 1,1,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,224.0,320.0,70.0,7010.0,5000.0,25.0,25.0,100.0,113.0,116.0,97.40000000000002,86.0,178.0,48.29999999999999,0.0,0.0,,0.0,6.0,1.0,0.0,0.0,0.0,0.0,352.0,311.0,352.0,0.0,0.0,0.0,352.0,0.0,0.0,,,,,,,,,,,,,132.0,,0.0,0.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,0.0,,1.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,90.0,100.0,90.0,12.0,0.0,,0.0,0.75,14.0,26.0,-12.0,-1.0,,13.5,18.7,-5.2,-0.44,,GK,0
3e1550ee,2021,Scott Carson,ENG,GK,34.0,1985.0,Manchester City,Premier League,1,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,15.0,16.0,93.8,334.0,200.0,3.0,3.0,100.0,9.0,9.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.0,15.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,0.0,9.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,90.0,2.6,90.0,1.0,0.0,,3.0,3.0,4.0,3.0,1.0,1.0,-0.35,1.3,2.2,-0.9,-0.91,-2.07,GK,0
3f034750,2022,Ivo Grbić,CRO,GK,25.0,1996.0,Lille,Ligue 1,1,21.0,21.0,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,393.0,583.0,67.4,12097.0,7803.0,89.0,89.0,100.0,134.0,135.0,99.29999999999998,165.0,354.0,46.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,634.0,578.0,630.0,5.0,0.0,0.0,423.0,1.0,1.0,100.0,1.0,0.0,247.0,1183.0,713.0,0.0,0.0,0.0,0.0,1.0,232.0,232.0,100.0,0.0,,,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,,90.0,55.3,90.0,21.0,0.0,,12.0,1.48,28.0,28.0,0.0,0.0,0.0,30.8,23.0,7.8,0.37,0.12,GK,0
3f034750,2023,Ivo Grbić,CRO,GK,26.0,1996.0,Atlético Madrid,La Liga,1,4.0,2.0,208.0,2.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,42.0,87.0,48.3,1398.0,1083.0,6.0,7.0,85.7,17.0,17.0,100.0,19.0,63.0,30.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,82.0,97.0,0.0,0.0,0.0,97.0,0.0,0.0,,,,,,,,,,,,,32.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,52.0,21.0,90.0,2.0,2.0,14.0,7.0,2.0,5.0,2.0,3.0,1.3000000000000005,0.61,1.9,4.2,-2.4,-1.01,-1.34,GK,0
3f70db80,2022,Kristoffer Klaesson,NOR,GK,20.0,2000.0,Leeds United,Premier League,1,1.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,9.0,11.0,81.8,250.0,164.0,2.0,2.0,100.0,3.0,3.0,100.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,12.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,,0.0,0.0,5.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,36.0,1.1,,0.0,1.0,36.0,37.0,3.0,3.0,0.0,3.0,7.5,8.56,1.8,0.2,1.6,4.05,4.71,GK,0
41bd99ea,2018,Simone Scuffet,ITA,GK,21.0,1996.0,Udinese,Serie A,1,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,84.0,149.0,56.4,2988.0,2111.0,11.0,11.0,100.0,30.0,31.0,96.8,42.0,106.0,39.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,169.0,158.0,168.0,1.0,0.0,0.0,125.0,0.0,0.0,,0.0,0.0,87.0,406.0,223.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,,90.0,15.8,,6.0,0.0,,32.0,0.5,7.0,11.0,-4.0,-0.67,-0.32,6.5,8.2,-1.7,-0.28,-0.11,GK,0
41bd99ea,2019,Simone Scuffet,ITA,GK,22.0,1996.0,Udinese,Serie A,1,9.0,9.0,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,173.0,257.0,67.3,6142.0,3758.0,14.0,14.0,100.0,73.0,76.0,96.1,86.0,167.0,51.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,285.0,266.0,284.0,1.0,0.0,0.0,178.0,0.0,0.0,,0.0,0.0,125.0,595.0,287.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,,90.0,23.7,90.0,9.0,0.0,,10.0,0.89,8.0,13.0,-5.0,-0.56,-0.25,9.1,12.0,-2.9,-0.32,0.14,GK,0
41bd99ea,2021,Simone Scuffet,ITA,GK,24.0,1996.0,Udinese,Serie A,1,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,20.0,28.0,71.4,883.0,646.0,1.0,1.0,100.0,6.0,6.0,100.0,13.0,21.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31.0,29.0,31.0,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,11.0,44.0,19.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,90.0,2.6,90.0,1.0,0.0,,34.0,0.0,1.0,2.0,-1.0,-1.0,-0.59,0.4,1.8,-1.4,-1.4,-1.19,GK,0
420c18a1,2018,Yann Sommer,SUI,GK,28.0,1988.0,M'Gladbach,Bundesliga,1,30.0,30.0,2625.0,29.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,876.0,1214.0,72.2,26163.0,15072.0,102.0,103.0,99.0,457.0,462.0,98.9,315.0,647.0,48.7,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,,,1296.0,1026.0,1289.0,13.0,0.0,0.0,1013.0,0.0,0.0,,0.0,0.0,768.0,4064.0,1778.0,0.0,0.0,0.0,0.0,0.0,697.0,695.0,99.70000000000002,0.0,,,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,,88.0,85.8,,29.0,0.0,,0.0,1.47,44.0,42.0,2.0,0.07,1.52,45.3,45.6,-0.3,-0.01,-0.04,GK,0
420c18a1,2019,Yann Sommer,SUI,GK,29.0,1988.0,M'Gladbach,Bundesliga,1,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,1265.0,1596.0,79.3,35965.0,18761.0,158.0,160.0,98.8,683.0,688.0,99.3,423.0,747.0,56.6,0.0,0.0,0.0,1.0,11.0,2.0,0.0,1.0,,,1667.0,1273.0,1661.0,16.0,0.0,0.0,1339.0,1.0,1.0,100.0,1.0,0.0,1068.0,5477.0,2706.0,0.0,0.0,0.0,0.0,0.0,944.0,939.0,99.5,0.0,,,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,,90.0,100.0,90.0,34.0,0.0,,0.0,1.6200000000000003,55.0,42.0,13.0,0.38,,51.1,49.6,1.5,0.04,,GK,0
