fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability,fut_year,fut_ability,survived
016ff750,Valentino Lazaro,2018,MF,21.0,1864.0,Hertha BSC,Bundesliga,True,65.7,32.5,62.6,19.0,46.9,42.9,볼 운반형,0.07,41.2,42.0,2021.0,46.4,1
016ff750,Valentino Lazaro,2019,DF,22.0,2741.0,Hertha BSC,Bundesliga,True,85.0,72.7,91.5,26.4,29.4,46.3,공격형 풀백,1.14,63.0,54.6,2021.0,46.4,1
01834aa0,Sebastiaan Bornauw,2020,DF,20.0,2447.0,Köln,Bundesliga,True,74.6,36.6,30.0,58.8,49.9,48.7,스토퍼,0.23,51.1,49.9,2022.0,56.2,1
019f4d0d,Leandro Castán,2018,DF,30.0,1141.0,Cagliari,Serie A,True,43.9,29.5,25.9,56.3,52.9,45.9,빌드업 수비수,0.37,42.6,44.2,,,0
01a49bd2,Lisandro Magallán,2020,DF,25.0,1197.0,Alavés,La Liga,True,59.7,21.7,39.9,44.6,50.2,42.6,스토퍼,1.03,46.1,44.4,,,0
01c3aff5,Weston McKennie,2018,MF,18.0,1263.0,Schalke 04,Bundesliga,True,34.3,21.3,23.3,29.6,71.7,32.9,수비형 파괴자,0.42,49.3,41.1,2021.0,57.7,1
01c3aff5,Weston McKennie,2019,MF,19.0,1746.0,Schalke 04,Bundesliga,True,56.6,35.4,42.2,19.4,64.7,41.1,수비형 파괴자,0.15,47.4,44.2,2022.0,46.7,1
01c3aff5,Weston McKennie,2020,MF,20.0,2074.0,Schalke 04,Bundesliga,True,52.1,47.1,28.2,46.3,86.7,49.8,수비형 파괴자,0.78,66.0,57.9,2022.0,46.7,1
01eb744d,Ángel Correa,2018,MF,22.0,2253.0,Atlético Madrid,La Liga,True,81.6,60.5,73.7,14.3,26.0,51.9,볼 운반형,0.41,54.9,53.4,2021.0,69.2,1
01eb744d,Ángel Correa,2019,MF,23.0,1919.0,Atlético Madrid,La Liga,True,62.6,62.1,78.6,17.7,36.9,52.8,볼 운반형,0.5,56.3,54.6,2022.0,65.7,1
01eb744d,Ángel Correa,2020,MF,24.0,2061.0,Atlético Madrid,La Liga,True,85.2,43.7,65.0,18.4,27.7,46.7,공격형 MF,0.7,59.2,53.0,2022.0,65.7,1
01efac19,Antonín Barák,2018,MF,22.0,2713.0,Udinese,Serie A,True,64.8,55.1,48.0,38.4,56.1,52.0,볼 운반형,0.16,52.3,52.2,2021.0,51.2,1
01efac19,Antonín Barák,2020,MF,24.0,1563.0,Lecce / Udinese,Serie A,True,68.0,64.6,58.7,45.5,55.5,58.7,볼 운반형,0.03,60.0,59.4,2022.0,60.4,1
02319ad7,Jaime Mata,2019,FW,29.0,2432.0,Getafe,La Liga,True,54.3,50.7,24.7,19.2,69.0,45.6,타겟맨,0.12,51.2,48.4,2021.0,33.0,1
02319ad7,Jaime Mata,2020,FW,30.0,2747.0,Getafe,La Liga,True,34.1,43.2,48.7,21.3,56.4,39.8,타겟맨,0.65,40.8,40.3,,,0
023937a9,Ivan Radovanović,2018,MF,28.0,3140.0,Chievo,Serie A,True,20.7,35.5,23.6,59.6,80.8,42.5,딥 플레이메이커,0.27,44.6,43.6,2021.0,46.6,1
023937a9,Ivan Radovanović,2019,MF,29.0,2984.0,Chievo / Genoa,Serie A,True,22.5,41.1,12.3,59.9,72.9,41.1,딥 플레이메이커,0.24,42.5,41.8,2022.0,51.8,1
023937a9,Ivan Radovanović,2020,MF,30.0,1318.0,Genoa,Serie A,True,32.0,46.3,33.6,68.2,75.1,50.3,딥 플레이메이커,0.31,52.2,51.2,2022.0,51.8,1
02b29014,Abdoulaye Doucouré,2018,MF,24.0,3324.0,Watford,Premier League,True,54.5,61.3,42.3,50.3,78.7,56.9,수비형 파괴자,0.9,66.0,61.4,2021.0,51.8,1
02b29014,Abdoulaye Doucouré,2019,MF,25.0,3062.0,Watford,Premier League,True,72.4,56.9,51.5,44.8,68.4,57.4,수비형 파괴자,0.51,60.1,58.8,2022.0,51.7,1
02b29014,Abdoulaye Doucouré,2020,MF,26.0,3156.0,Watford,Premier League,True,57.3,48.6,45.5,40.1,63.3,49.8,수비형 파괴자,0.1,54.1,52.0,2022.0,51.7,1
02b2937c,Daniele Dessena,2020,MF,32.0,1869.0,Brescia,Serie A,True,34.9,32.6,14.9,48.4,42.5,34.1,딥 플레이메이커,0.0,33.7,33.9,,,0
02c15616,Marcos Llorente,2020,MF,24.0,1368.0,Atlético Madrid,La Liga,True,63.3,42.6,47.7,34.1,54.6,46.8,볼 운반형,0.19,45.6,46.2,2022.0,48.4,1
02caf6e0,Manuel Lazzari,2018,DF,23.0,3116.0,SPAL,Serie A,True,59.0,64.4,70.9,30.3,14.8,36.4,공격형 풀백,2.07,50.5,43.4,2021.0,45.0,1
02caf6e0,Manuel Lazzari,2019,DF,24.0,2835.0,SPAL,Serie A,True,69.2,64.5,97.9,15.9,8.1,33.4,공격형 풀백,2.12,54.7,44.0,2022.0,51.6,1
02caf6e0,Manuel Lazzari,2020,DF,25.0,2548.0,Lazio,Serie A,True,71.5,59.5,88.6,32.8,3.9,34.1,공격형 풀백,1.6,52.8,43.4,2022.0,51.6,1
02d2c436,Luis Hernández,2018,DF,28.0,3240.0,Málaga,La Liga,True,30.7,22.8,37.3,62.6,46.4,44.0,스토퍼,0.27,47.5,45.8,,,0
02ef8778,Raúl de Tomás,2019,FW,23.0,2813.0,Rayo Vallecano,La Liga,True,60.0,36.3,18.6,48.9,29.7,42.8,박스 포처,0.58,47.3,45.0,2022.0,49.5,1
02ef8778,Raúl de Tomás,2020,FW,24.0,1075.0,Espanyol,La Liga,True,41.7,45.5,26.2,38.6,41.0,39.0,연결형 공격수,0.38,36.5,37.8,2022.0,49.5,1
02febfdc,Raffaele Maiello,2019,MF,27.0,2043.0,Frosinone,Serie A,True,16.1,41.1,33.8,54.1,74.3,43.5,딥 플레이메이커,0.57,46.2,44.8,,,0
0313a347,Ezri Konsa,2020,DF,21.0,2039.0,Aston Villa,Premier League,True,69.4,23.7,44.6,36.0,42.9,38.8,스토퍼,0.5,40.1,39.4,2023.0,48.0,1
032f894e,Renato Sanches,2020,MF,21.0,1489.0,Lille / Bayern Munich,Ligue 1 / Bundesliga,True,58.1,79.4,75.0,28.4,42.8,59.6,볼 운반형,0.45,65.1,62.4,2022.0,64.0,1
036bba5f,Rubén Alcaraz,2019,MF,27.0,2976.0,Valladolid,La Liga,True,40.8,39.8,18.2,51.9,72.4,42.9,수비형 파괴자,0.33,58.1,50.5,2022.0,60.3,1
036bba5f,Rubén Alcaraz,2020,MF,28.0,1927.0,Valladolid,La Liga,True,43.6,43.7,26.4,52.1,86.7,48.3,수비형 파괴자,0.3,66.4,57.4,2022.0,60.3,1
0375723e,Simone Verdi,2018,FW,25.0,2827.0,Bologna,Serie A,True,50.6,68.0,83.9,27.0,44.5,57.8,연결형 공격수,0.09,61.9,59.8,2021.0,51.0,1
0375723e,Simone Verdi,2020,MF,27.0,2073.0,Torino,Serie A,True,73.0,61.7,84.4,22.4,16.1,53.2,공격형 MF,0.04,65.7,59.4,,,0
03bd0bf4,Naldo,2018,DF,34.0,3060.0,Schalke 04,Bundesliga,True,84.5,32.7,45.3,69.2,72.1,61.4,스토퍼,1.64,67.3,64.4,,,0
03bd0bf4,Naldo,2019,DF,35.0,931.0,Schalke 04 / Monaco,Bundesliga / Ligue 1,True,61.6,44.1,40.5,62.3,55.2,53.6,스토퍼,0.34,55.8,54.7,,,0
03f946ed,Andrea Petagna,2018,FW,22.0,1618.0,Atalanta,Serie A,True,56.1,71.0,84.0,24.2,44.9,60.3,타겟맨,0.01,54.4,57.4,2021.0,65.7,1
03f946ed,Andrea Petagna,2019,FW,23.0,3031.0,SPAL,Serie A,True,39.9,45.9,31.2,40.9,41.8,39.6,돌파형 윙어,0.12,40.1,39.8,2021.0,65.7,1
03f946ed,Andrea Petagna,2020,FW,24.0,3032.0,SPAL,Serie A,True,32.6,60.2,44.9,34.6,34.5,41.0,박스 포처,0.04,37.6,39.3,,,0
0420d84f,Séamus Coleman,2018,DF,28.0,1035.0,Everton,Premier League,True,72.6,63.8,72.0,13.5,44.1,44.6,공격형 풀백,1.4,55.2,49.9,2021.0,49.6,1
0420d84f,Séamus Coleman,2019,DF,29.0,2558.0,Everton,Premier League,True,69.9,70.1,69.5,29.0,54.0,53.3,공격형 풀백,1.28,60.5,56.9,2022.0,49.6,1
0420d84f,Séamus Coleman,2020,DF,30.0,1839.0,Everton,Premier League,True,59.1,70.4,59.9,24.9,59.1,52.9,공격형 풀백,1.49,57.6,55.2,2022.0,49.6,1
042e8a49,Kingsley Coman,2018,MF,21.0,1153.0,Bayern Munich,Bundesliga,True,85.8,69.1,89.7,27.1,37.0,62.5,볼 운반형,0.48,65.4,64.0,2021.0,69.4,1
042e8a49,Kingsley Coman,2019,MF,22.0,1378.0,Bayern Munich,Bundesliga,True,91.4,66.5,87.6,25.8,29.1,60.7,볼 운반형,0.51,63.4,62.0,2022.0,67.4,1
042e8a49,Kingsley Coman,2020,MF,23.0,1505.0,Bayern Munich,Bundesliga,True,86.6,75.2,93.2,24.4,39.8,65.1,공격형 MF,0.0,77.2,71.2,2022.0,67.4,1
0442183b,Nathaniel Clyne,2019,DF,27.0,1254.0,Bournemouth / Liverpool,Premier League,True,43.0,44.3,58.7,38.2,36.4,41.0,공격형 풀백,0.92,45.3,43.2,2022.0,33.5,1
048a1cbc,Raphaël Guerreiro,2019,MF,24.0,1527.0,Dortmund,Bundesliga,True,79.6,84.0,92.3,39.6,42.4,69.9,공격형 MF,0.34,78.7,74.3,2022.0,61.8,1
048a1cbc,Raphaël Guerreiro,2020,DF,25.0,2335.0,Dortmund,Bundesliga,True,91.2,93.3,92.5,46.7,32.8,57.3,공격형 풀백,0.44,73.8,65.6,2022.0,61.8,1
04965583,Aleix Vidal,2020,MF,29.0,2165.0,Alavés,La Liga,True,60.7,40.7,71.6,31.0,25.0,45.6,딥 플레이메이커,0.43,44.7,45.2,2022.0,49.8,1
04a65a8f,Markel Bergara,2018,MF,31.0,1463.0,Getafe,La Liga,True,58.5,10.2,11.7,38.3,61.1,31.0,수비형 파괴자,0.75,45.2,38.1,,,0
04c11885,Marvin Bakalorz,2018,MF,27.0,2055.0,Hannover 96,Bundesliga,True,37.3,24.9,29.0,23.9,68.3,33.9,볼 운반형,0.14,31.2,32.6,,,0
04c11885,Marvin Bakalorz,2019,MF,28.0,1470.0,Hannover 96,Bundesliga,True,24.5,17.2,17.1,29.7,61.0,27.4,딥 플레이메이커,0.1,27.2,27.3,,,0
04e17fd5,Youssef En-Nesyri,2018,FW,20.0,1596.0,Málaga,La Liga,True,31.7,30.3,15.4,18.6,64.3,30.1,돌파형 윙어,0.41,29.7,29.9,2021.0,48.6,1
04e17fd5,Youssef En-Nesyri,2019,FW,21.0,2106.0,Leganés,La Liga,True,50.4,45.3,11.7,9.3,56.9,38.2,박스 포처,0.02,40.6,39.4,2022.0,37.5,1
04e17fd5,Youssef En-Nesyri,2020,FW,22.0,2181.0,Leganés / Sevilla,La Liga,True,46.9,25.2,16.6,21.5,56.3,34.9,타겟맨,0.24,41.5,38.2,2022.0,37.5,1
0515a4cb,Christophe Kerbrat,2018,DF,30.0,3320.0,Guingamp,Ligue 1,True,31.1,42.1,18.8,58.8,45.2,44.6,빌드업 수비수,0.1,44.8,44.7,,,0
0515a4cb,Christophe Kerbrat,2019,DF,31.0,2095.0,Guingamp,Ligue 1,True,20.0,21.9,16.3,42.9,51.1,38.2,스토퍼,0.85,44.5,41.4,,,0
05384ea1,Michel,2018,DF,27.0,2130.0,Las Palmas,La Liga,True,42.1,51.6,65.8,40.3,34.5,42.9,공격형 풀백,1.08,49.1,46.0,,,0
05439de2,David Alaba,2018,DF,25.0,1551.0,Bayern Munich,Bundesliga,True,82.9,86.6,89.5,49.7,36.3,57.4,공격형 풀백,0.93,71.4,64.4,2021.0,55.4,1
05439de2,David Alaba,2019,DF,26.0,2530.0,Bayern Munich,Bundesliga,True,84.7,86.9,90.5,42.9,22.7,50.5,공격형 풀백,0.57,68.1,59.3,2022.0,54.2,1
05439de2,David Alaba,2020,DF,27.0,2498.0,Bayern Munich,Bundesliga,True,59.5,73.5,61.7,70.6,28.0,52.7,빌드업 수비수,1.63,61.7,57.2,2023.0,43.9,1
0557ff4f,Danilo Barbosa,2019,MF,22.0,1548.0,Nice,Ligue 1,True,47.7,43.2,22.3,40.3,54.7,40.8,볼 운반형,0.51,40.2,40.5,,,0
0557ff4f,Danilo Barbosa,2020,DF,23.0,1122.0,Nice,Ligue 1,True,47.1,71.0,57.0,54.4,41.7,52.5,빌드업 수비수,0.66,57.5,55.0,,,0
056d2d95,Christopher Trimmel,2020,DF,32.0,2863.0,Union Berlin,Bundesliga,True,46.2,38.8,86.9,31.7,47.7,45.8,공격형 풀백,0.69,52.3,49.0,2022.0,58.4,1
05816e19,Juan Ferney Otero,2019,MF,23.0,2175.0,Amiens,Ligue 1,True,58.5,49.1,51.1,13.8,35.5,41.8,볼 운반형,0.28,43.8,42.8,,,0
05816e19,Juan Ferney Otero,2020,MF,24.0,1202.0,Amiens,Ligue 1,True,60.4,33.2,42.6,16.5,58.4,39.6,볼 운반형,0.17,37.8,38.7,,,0
05a4465d,Manu García,2018,MF,31.0,2439.0,Alavés,La Liga,True,34.8,24.7,15.4,39.0,78.1,35.3,수비형 파괴자,1.27,55.0,45.2,2021.0,39.0,1
05a4465d,Manu García,2019,MF,32.0,2330.0,Alavés,La Liga,True,36.0,25.9,8.6,40.8,79.8,35.0,수비형 파괴자,1.7,56.2,45.6,2021.0,39.0,1
05a4465d,Manu García,2020,MF,33.0,1967.0,Alavés,La Liga,True,36.4,17.2,2.2,37.5,68.1,28.8,수비형 파괴자,1.3,47.9,38.4,,,0
05d548d8,Mats Hummels,2018,DF,28.0,2213.0,Bayern Munich,Bundesliga,True,67.3,85.3,59.1,65.1,71.9,71.4,빌드업 수비수,0.21,73.1,72.2,2021.0,70.4,1
05d548d8,Mats Hummels,2019,DF,29.0,1775.0,Bayern Munich,Bundesliga,True,78.5,83.6,52.3,77.0,54.8,67.0,빌드업 수비수,0.75,72.5,69.8,2022.0,64.5,1
05d548d8,Mats Hummels,2020,DF,30.0,2581.0,Dortmund,Bundesliga,True,69.9,73.6,53.7,63.6,76.5,70.1,빌드업 수비수,0.02,69.0,69.6,2022.0,64.5,1
05e19d6a,Franck Kessié,2018,MF,20.0,3264.0,Milan,Serie A,True,55.0,66.4,62.8,36.4,56.1,56.4,공격형 MF,0.48,58.4,57.4,2021.0,62.6,1
05e19d6a,Franck Kessié,2019,MF,21.0,3018.0,Milan,Serie A,True,55.8,63.9,58.4,48.4,59.8,57.9,공격형 MF,0.14,58.1,58.0,2022.0,57.1,1
05e19d6a,Franck Kessié,2020,MF,22.0,2904.0,Milan,Serie A,True,42.5,55.8,41.0,58.7,49.5,50.5,공격형 MF,0.06,47.3,48.9,2022.0,57.1,1
06050480,Ali Adnan Kadhim,2018,DF,23.0,1674.0,Udinese,Serie A,True,58.1,47.8,84.6,23.4,69.8,54.7,공격형 풀백,0.81,58.8,56.8,,,0
060606ec,Marco D'Alessandro,2018,MF,26.0,1043.0,Benevento,Serie A,True,63.4,53.4,72.1,25.5,30.3,49.6,볼 운반형,2.49,51.7,50.7,,,0
060606ec,Marco D'Alessandro,2019,DF,27.0,1495.0,Udinese,Serie A,True,65.7,64.0,77.2,21.2,36.0,43.5,공격형 풀백,2.2,55.5,49.5,,,0
061e8e23,Maximilian Philipp,2018,FW,23.0,1203.0,Dortmund,Bundesliga,True,62.5,47.0,61.0,53.4,55.8,57.5,박스 포처,0.71,59.1,58.3,2021.0,47.6,1
0657888a,Omar Ramos,2018,MF,29.0,1448.0,Leganés,La Liga,True,26.9,36.5,56.4,17.0,40.9,35.8,볼 운반형,0.18,37.0,36.4,,,0
06c48679,Jonathan Gradit,2019,DF,25.0,2010.0,Caen,Ligue 1,True,25.2,38.9,26.2,35.7,51.9,41.4,스토퍼,0.18,45.3,43.3,2022.0,58.0,1
06df8256,Benoît Badiashile,2019,DF,17.0,1762.0,Monaco,Ligue 1,True,44.9,45.1,28.2,72.2,44.7,50.0,빌드업 수비수,0.24,51.5,50.8,2022.0,65.0,1
06df8256,Benoît Badiashile,2020,DF,18.0,1411.0,Monaco,Ligue 1,True,50.8,66.0,23.3,61.3,63.0,58.6,스토퍼,0.19,61.7,60.2,2022.0,65.0,1
06f33dc8,Enzo Crivelli,2018,FW,22.0,1747.0,Angers / Caen,Ligue 1,True,23.7,15.4,26.1,25.3,42.7,24.6,연결형 공격수,0.53,24.1,24.4,,,0
06f33dc8,Enzo Crivelli,2019,FW,23.0,2260.0,Caen,Ligue 1,True,26.8,12.2,6.6,28.6,53.4,22.7,연결형 공격수,0.91,18.4,20.5,,,0
070a3904,Sergi Darder,2018,MF,23.0,2991.0,Espanyol / Lyon,La Liga / Ligue 1,True,29.3,45.9,28.7,55.1,52.3,42.8,딥 플레이메이커,0.18,44.0,43.4,2020.0,39.7,1
070a3904,Sergi Darder,2019,MF,24.0,2709.0,Espanyol,La Liga,True,57.0,59.9,56.0,46.0,34.4,52.1,딥 플레이메이커,0.18,51.5,51.8,2022.0,54.9,1
070a3904,Sergi Darder,2020,MF,25.0,2658.0,Espanyol,La Liga,True,44.5,41.7,35.8,36.5,43.0,40.1,딥 플레이메이커,0.01,39.3,39.7,2023.0,49.2,1
070ec0b1,Sven Bender,2018,DF,28.0,2345.0,Leverkusen,Bundesliga,True,64.6,62.6,38.9,73.2,64.5,63.7,스토퍼,0.46,65.9,64.8,2021.0,58.6,1
070ec0b1,Sven Bender,2019,DF,29.0,1991.0,Leverkusen,Bundesliga,True,45.0,50.5,21.4,70.9,72.7,61.3,스토퍼,0.27,68.2,64.8,2021.0,58.6,1
070ec0b1,Sven Bender,2020,DF,30.0,2726.0,Leverkusen,Bundesliga,True,55.9,47.1,26.1,60.3,79.3,61.6,스토퍼,0.67,69.6,65.6,,,0
0728bebe,Gaetano Castrovilli,2020,MF,22.0,2673.0,Fiorentina,Serie A,True,49.2,72.7,58.5,30.5,48.5,54.3,볼 운반형,0.9,58.8,56.6,2022.0,43.7,1
073b1b37,Lumor Agbenyenu,2020,DF,22.0,1805.0,Mallorca,La Liga,True,47.3,57.6,63.9,25.9,41.1,43.2,공격형 풀백,1.57,50.1,46.7,,,0
0745b37d,Teemu Pukki,2020,FW,29.0,2886.0,Norwich City,Premier League,True,50.7,25.1,18.5,64.5,16.1,37.1,박스 포처,1.25,41.2,39.2,2022.0,29.0,1
07767f42,Francesco Magnanelli,2018,MF,32.0,2494.0,Sassuolo,Serie A,True,15.5,40.5,38.0,56.6,72.6,44.3,딥 플레이메이커,0.43,47.5,45.9,2020.0,52.2,1
07767f42,Francesco Magnanelli,2019,MF,33.0,1859.0,Sassuolo,Serie A,True,10.6,39.1,16.0,67.5,61.4,39.2,수비형 파괴자,0.61,54.8,47.0,,,0
07767f42,Francesco Magnanelli,2020,MF,34.0,1397.0,Sassuolo,Serie A,True,16.6,43.7,21.2,66.6,71.2,43.8,수비형 파괴자,0.23,60.7,52.2,,,0
07802f7f,Danny Ings,2019,FW,26.0,1651.0,Southampton,Premier League,True,63.1,53.4,75.2,31.4,56.4,59.7,연결형 공격수,0.36,60.3,60.0,2022.0,45.2,1
07802f7f,Danny Ings,2020,FW,27.0,2804.0,Southampton,Premier League,True,66.2,57.7,66.2,30.3,65.7,60.8,박스 포처,0.32,61.7,61.2,2022.0,45.2,1
07abb358,Rômulo,2018,MF,30.0,3168.0,Hellas Verona,Serie A,True,43.5,55.1,54.4,29.9,34.2,45.0,볼 운반형,0.15,47.9,46.4,2020.0,36.4,1
07abb358,Rômulo,2019,MF,31.0,2127.0,Genoa / Lazio,Serie A,True,41.9,45.7,57.8,43.9,40.0,46.3,딥 플레이메이커,0.43,47.2,46.8,,,0
07abb358,Rômulo,2020,MF,32.0,1743.0,Brescia / Genoa,Serie A,True,52.4,37.0,29.8,41.7,21.4,36.5,볼 운반형,0.87,36.2,36.4,,,0
080440a4,Martin Hinteregger,2018,DF,24.0,2655.0,Augsburg,Bundesliga,True,59.9,46.4,35.9,33.7,71.2,52.7,스토퍼,0.2,58.3,55.5,2021.0,62.2,1
080440a4,Martin Hinteregger,2019,DF,25.0,2717.0,Augsburg / Eint Frankfurt,Bundesliga,True,69.7,46.6,38.2,39.7,76.0,57.0,스토퍼,0.35,63.1,60.0,2022.0,64.2,1
080440a4,Martin Hinteregger,2020,DF,26.0,2721.0,Eint Frankfurt,Bundesliga,True,80.3,64.8,40.2,41.0,67.4,58.2,스토퍼,0.68,60.4,59.3,2022.0,64.2,1
08082af0,Loïck Landre,2019,DF,26.0,1591.0,Nîmes,Ligue 1,True,63.3,14.7,16.0,48.1,59.9,43.7,스토퍼,0.59,51.7,47.7,2021.0,48.2,1
08082af0,Loïck Landre,2020,DF,27.0,929.0,Nîmes,Ligue 1,True,65.4,12.8,33.4,58.6,55.0,45.8,빌드업 수비수,0.61,39.7,42.8,,,0
0821331c,Mattia Bani,2018,DF,23.0,1317.0,Chievo,Serie A,True,37.1,21.2,14.0,62.5,66.0,49.5,스토퍼,1.46,58.7,54.1,2021.0,59.2,1
0821331c,Mattia Bani,2019,DF,24.0,2610.0,Chievo,Serie A,True,47.8,20.9,17.9,43.9,70.4,47.5,스토퍼,1.52,57.1,52.3,2022.0,58.4,1
0821331c,Mattia Bani,2020,DF,25.0,2207.0,Bologna,Serie A,True,73.3,29.4,16.5,60.7,73.6,55.8,스토퍼,1.67,64.8,60.3,2022.0,58.4,1
083525e5,Papy Djilobodji,2018,DF,28.0,2699.0,Dijon,Ligue 1,True,53.1,64.8,38.6,49.0,58.3,55.1,빌드업 수비수,0.67,55.6,55.4,,,0
08452314,Alireza Jahanbakhsh,2019,MF,24.0,1020.0,Brighton,Premier League,True,34.2,35.0,22.3,14.6,49.2,30.4,볼 운반형,0.13,30.7,30.6,,,0
08511d65,Sergio Ramos,2018,DF,31.0,2289.0,Real Madrid,La Liga,True,85.4,72.2,66.5,65.0,54.6,63.4,빌드업 수비수,0.03,66.6,65.0,2021.0,59.0,1
08511d65,Sergio Ramos,2019,DF,32.0,2474.0,Real Madrid,La Liga,True,72.7,68.0,51.7,64.0,59.0,62.0,빌드업 수비수,0.53,63.6,62.8,2021.0,59.0,1
08511d65,Sergio Ramos,2020,DF,33.0,3013.0,Real Madrid,La Liga,True,78.5,63.0,34.4,61.1,53.1,56.5,빌드업 수비수,0.29,58.4,57.4,,,0
08593525,Diadie Samassékou,2020,MF,23.0,1310.0,Hoffenheim,Bundesliga,True,18.9,22.9,23.3,54.4,73.8,36.3,수비형 파괴자,0.99,56.0,46.2,2022.0,49.8,1
086d7db3,Ivan Santini,2018,FW,28.0,2777.0,Caen,Ligue 1,True,39.3,33.3,24.1,21.5,39.9,33.3,박스 포처,0.33,34.7,34.0,,,0
088ca1bd,Jonathan Schmid,2018,DF,27.0,1473.0,Augsburg,Bundesliga,True,75.7,43.3,68.9,19.2,37.0,38.9,공격형 풀백,1.92,48.1,43.5,2021.0,50.2,1
088ca1bd,Jonathan Schmid,2019,DF,28.0,2520.0,Augsburg,Bundesliga,True,68.9,56.5,91.8,40.0,26.9,44.7,공격형 풀백,0.95,58.2,51.4,2021.0,50.2,1
088ca1bd,Jonathan Schmid,2020,DF,29.0,2836.0,Freiburg,Bundesliga,True,80.4,63.8,70.1,30.8,36.1,45.9,공격형 풀백,1.05,56.5,51.2,,,0
089550f5,Kwadwo Asamoah,2018,DF,28.0,1568.0,Juventus,Serie A,True,37.7,81.6,78.7,51.0,29.6,50.6,빌드업 수비수,0.02,59.5,55.0,,,0
089550f5,Kwadwo Asamoah,2019,DF,29.0,2671.0,Inter,Serie A,True,32.1,87.3,76.1,50.3,27.4,50.2,공격형 풀백,0.11,61.5,55.8,,,0
08aa17d0,Antonio Valencia,2018,DF,31.0,2740.0,Manchester Utd,Premier League,True,50.0,77.2,66.3,47.1,43.0,53.5,공격형 풀백,0.64,60.4,57.0,,,0
08aa9cd1,Andrea Pinamonti,2019,FW,19.0,1625.0,Frosinone,Serie A,True,47.9,34.4,49.9,42.7,43.7,44.7,박스 포처,0.11,45.9,45.3,2022.0,35.8,1
08aa9cd1,Andrea Pinamonti,2020,FW,20.0,2236.0,Genoa,Serie A,True,19.3,32.1,20.5,30.9,52.7,26.6,타겟맨,0.34,30.2,28.4,2022.0,35.8,1
09538fdb,Kevin Lasagna,2018,FW,24.0,2130.0,Udinese,Serie A,True,66.1,38.3,26.5,31.1,56.8,48.2,박스 포처,0.67,52.9,50.6,2021.0,41.6,1
09538fdb,Kevin Lasagna,2019,FW,25.0,2453.0,Udinese,Serie A,True,37.6,17.6,20.3,37.1,56.0,31.9,박스 포처,0.18,34.8,33.3,2022.0,50.3,1
09538fdb,Kevin Lasagna,2020,FW,26.0,2569.0,Udinese,Serie A,True,53.2,29.4,25.8,35.9,50.2,40.9,박스 포처,0.71,44.7,42.8,2022.0,50.3,1
09586899,Arjen Robben,2018,FW,33.0,1507.0,Bayern Munich,Bundesliga,True,64.1,83.0,95.7,56.9,48.8,71.9,돌파형 윙어,0.49,76.7,74.3,,,0
0959c2a2,Federico Valverde,2018,MF,19.0,1233.0,La Coruña,La Liga,True,32.3,40.5,27.8,40.7,68.2,40.9,수비형 파괴자,0.01,53.4,47.2,2021.0,64.8,1
0959c2a2,Federico Valverde,2020,MF,21.0,1907.0,Real Madrid,La Liga,True,61.1,52.8,48.8,56.4,57.2,54.6,볼 운반형,0.32,53.8,54.2,2023.0,62.8,1
0984c5d5,Rémi Walter,2018,MF,22.0,1488.0,Troyes / Nice,Ligue 1,True,26.8,23.4,14.1,52.7,40.0,30.4,수비형 파괴자,0.11,38.7,34.6,,,0
099e666f,Jonjoe Kenny,2018,DF,20.0,1590.0,Everton,Premier League,True,43.5,45.9,65.3,34.0,62.3,51.3,공격형 풀백,0.09,52.0,51.6,2020.0,48.7,1
099e666f,Jonjoe Kenny,2020,DF,22.0,2717.0,Schalke 04,Bundesliga,True,63.9,61.9,62.1,29.0,39.1,44.7,공격형 풀백,0.75,52.7,48.7,2023.0,50.3,1
09a9e921,Carlos Bacca,2018,FW,30.0,2497.0,Villarreal,La Liga,True,77.7,39.3,63.4,53.9,24.3,59.4,박스 포처,0.56,64.0,61.7,,,0
09a9e921,Carlos Bacca,2019,FW,31.0,1270.0,Villarreal,La Liga,True,50.4,35.7,55.2,38.0,38.2,46.0,연결형 공격수,0.56,46.7,46.4,,,0
09bcc566,Virgil Misidjan,2019,MF,25.0,1543.0,Nürnberg,Bundesliga,True,51.1,43.2,29.7,12.7,20.0,32.1,볼 운반형,2.38,34.4,33.2,,,0
09fec029,Sean Morrison,2019,DF,27.0,3039.0,Cardiff City,Premier League,True,80.4,27.8,50.3,24.6,78.3,52.1,스토퍼,3.09,59.3,55.7,,,0
0a0cc13c,Sergio León,2018,FW,28.0,1978.0,Betis,La Liga,True,60.6,28.2,20.2,40.2,32.3,41.2,박스 포처,0.6,46.4,43.8,,,0
0a1efd3c,Andrey Galabinov,2018,FW,28.0,1129.0,Genoa,Serie A,True,42.0,48.1,32.8,11.6,58.8,40.0,연결형 공격수,0.03,36.3,38.2,,,0
0a3065c8,Mitchell Dijks,2019,DF,25.0,2023.0,Bologna,Serie A,True,47.5,70.2,63.8,22.0,30.4,40.5,공격형 풀백,2.11,51.1,45.8,2021.0,41.5,1
