fbref_id,Player,Season_End_Year,pos_primary,age_y,std_Min_Playing,Squads,Comps,eligible,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,style,style_confidence,score_style,ability
7ed4921e,William Troost-Ekong,2022,DF,27.0,1390.0,Watford,Premier League,True,23.1,19.1,12.4,52.6,54.5,41.2,스토퍼,0.59,48.7,45.0
7edfbb8a,Fikayo Tomori,2020,DF,21.0,1291.0,Chelsea,Premier League,True,52.3,54.5,40.7,50.4,73.5,59.6,스토퍼,0.53,64.5,62.0
7edfbb8a,Fikayo Tomori,2021,DF,22.0,1511.0,Milan / Chelsea,Serie A / Premier League,True,51.0,31.1,14.4,65.3,65.1,52.6,스토퍼,1.1,60.3,56.4
7edfbb8a,Fikayo Tomori,2022,DF,23.0,2718.0,Milan,Serie A,True,47.9,38.4,18.8,73.9,58.0,53.6,스토퍼,0.02,58.9,56.2
7edfbb8a,Fikayo Tomori,2023,DF,24.0,1014.0,Milan,Serie A,True,54.2,43.8,42.3,57.8,57.4,53.1,빌드업 수비수,0.47,51.1,52.1
7ef972c3,Flavius Daniliuc,2021,DF,19.0,1477.0,Nice,Ligue 1,True,51.6,67.8,38.0,56.6,37.5,49.1,빌드업 수비수,0.65,54.6,51.8
7ef972c3,Flavius Daniliuc,2022,DF,20.0,1293.0,Nice,Ligue 1,True,30.1,55.9,30.8,61.6,61.4,55.7,빌드업 수비수,0.13,54.9,55.3
7ef972c3,Flavius Daniliuc,2023,DF,21.0,756.0,Salernitana / Nice,Serie A / Ligue 1,True,63.3,48.6,34.9,53.9,73.2,59.1,스토퍼,0.63,64.8,62.0
7f203b54,Chema,2018,DF,25.0,2017.0,Levante,La Liga,True,47.9,13.0,29.1,54.0,53.4,42.8,스토퍼,1.32,48.8,45.8
7f203b54,Chema,2019,DF,26.0,1254.0,Levante,La Liga,True,61.8,8.5,15.3,38.3,58.9,39.5,스토퍼,1.87,47.9,43.7
7f203b54,Chema,2020,DF,27.0,309.0,Getafe,La Liga,False,44.9,26.7,11.4,29.6,56.1,38.6,스토퍼,0.79,45.3,42.0
7f203b54,Chema,2021,DF,28.0,557.0,Getafe,La Liga,False,41.4,14.1,15.4,49.2,44.0,36.3,스토퍼,1.37,41.6,39.0
7f203b54,Chema,2022,MF,29.0,45.0,Getafe,La Liga,False,20.7,12.6,34.1,40.5,39.8,27.8,딥 플레이메이커,3.12,29.4,28.6
7f24b3eb,Andrea Ghion,2020,FW,19.0,48.0,Sassuolo,Serie A,False,19.8,65.9,51.2,69.0,57.4,44.0,연결형 공격수,2.0,49.3,46.6
7f267d66,Alessandro Deiola,2018,MF,21.0,449.0,Cagliari,Serie A,False,48.2,23.9,14.4,25.2,58.4,31.1,공격형 MF,0.17,30.2,30.6
7f267d66,Alessandro Deiola,2019,MF,22.0,995.0,Parma / Cagliari,Serie A,True,34.0,24.2,10.6,39.8,35.8,27.8,수비형 파괴자,0.06,33.7,30.8
7f267d66,Alessandro Deiola,2020,MF,23.0,718.0,Lecce / Cagliari,Serie A,True,38.1,27.8,33.8,45.6,57.7,38.6,딥 플레이메이커,0.48,38.7,38.7
7f267d66,Alessandro Deiola,2021,MF,24.0,975.0,Cagliari / Spezia,Serie A,True,27.4,22.0,37.3,51.9,70.3,39.1,딥 플레이메이커,0.54,40.8,40.0
7f267d66,Alessandro Deiola,2022,MF,25.0,2129.0,Cagliari,Serie A,True,50.4,17.4,24.0,44.3,63.6,36.0,수비형 파괴자,0.26,49.2,42.6
7f271d74,Wassim Boullif,2023,DF,17.0,34.0,Espanyol,La Liga,False,43.4,5.7,16.8,15.7,14.8,14.8,빌드업 수비수,4.49,13.5,14.2
7f3b388c,Fabinho,2018,MF,23.0,3060.0,Monaco,Ligue 1,True,45.7,62.1,59.2,64.1,70.4,60.7,수비형 파괴자,0.19,65.8,63.2
7f3b388c,Fabinho,2019,MF,24.0,2017.0,Liverpool,Premier League,True,29.4,61.0,39.2,64.6,83.4,55.9,수비형 파괴자,1.05,70.4,63.2
7f3b388c,Fabinho,2020,MF,25.0,2079.0,Liverpool,Premier League,True,27.1,44.0,32.2,68.4,81.3,49.6,수비형 파괴자,0.97,67.3,58.4
7f3b388c,Fabinho,2021,DF,26.0,2567.0,Liverpool,Premier League,True,28.9,58.0,46.8,65.6,56.4,56.7,빌드업 수비수,0.37,57.4,57.0
7f3b388c,Fabinho,2022,MF,27.0,2314.0,Liverpool,Premier League,True,42.6,46.1,29.3,64.1,75.1,50.1,수비형 파괴자,0.75,64.1,57.1
7f3b388c,Fabinho,2023,MF,29.0,817.0,Liverpool,Premier League,True,26.5,46.3,24.1,48.9,54.8,40.7,수비형 파괴자,0.71,49.1,44.9
7f4c7c9f,Jorge Miramón,2019,DF,29.0,2492.0,Huesca,La Liga,True,51.2,62.0,67.2,15.9,51.5,46.3,공격형 풀백,1.1,53.2,49.8
7f4c7c9f,Jorge Miramón,2020,DF,30.0,2432.0,Levante,La Liga,True,46.2,54.7,71.6,39.6,50.0,50.3,공격형 풀백,0.81,54.9,52.6
7f4c7c9f,Jorge Miramón,2021,DF,31.0,1732.0,Levante,La Liga,True,53.5,66.5,86.0,33.1,53.6,54.3,공격형 풀백,0.84,62.5,58.4
7f4c7c9f,Jorge Miramón,2022,DF,32.0,1977.0,Levante,La Liga,True,46.0,55.5,68.3,28.0,30.3,39.4,공격형 풀백,0.95,48.6,44.0
7f4f3e49,Mame Biram Diouf,2018,FW,29.0,2596.0,Stoke City,Premier League,True,30.0,29.2,16.2,31.9,85.2,32.8,타겟맨,0.91,42.5,37.6
7f50c23b,Juan Manuel Valencia,2019,FW,20.0,28.0,Bologna,Serie A,False,14.5,43.1,0.9,37.0,27.4,21.0,돌파형 윙어,1.23,23.5,22.2
7f609bfc,Stefan Posch,2018,DF,20.0,756.0,Hoffenheim,Bundesliga,True,43.7,44.9,38.7,56.0,69.6,56.9,빌드업 수비수,0.01,52.5,54.7
7f609bfc,Stefan Posch,2019,DF,21.0,1402.0,Hoffenheim,Bundesliga,True,39.8,55.4,31.7,61.6,65.6,57.9,빌드업 수비수,0.28,56.1,57.0
7f609bfc,Stefan Posch,2020,DF,22.0,2308.0,Hoffenheim,Bundesliga,True,69.4,58.0,44.3,46.9,71.5,59.8,스토퍼,0.66,63.4,61.6
7f609bfc,Stefan Posch,2021,DF,23.0,2119.0,Hoffenheim,Bundesliga,True,46.3,68.7,51.4,31.4,70.0,57.1,빌드업 수비수,0.06,54.9,56.0
7f609bfc,Stefan Posch,2022,DF,24.0,2199.0,Hoffenheim,Bundesliga,True,61.4,55.4,33.0,52.6,64.2,56.3,스토퍼,0.23,59.7,58.0
7f609bfc,Stefan Posch,2023,DF,25.0,454.0,Bologna / Hoffenheim,Serie A / Bundesliga,False,73.3,30.7,61.1,23.9,37.5,36.9,공격형 풀백,0.18,42.9,39.9
7f622eef,Assane Dioussé,2018,MF,19.0,1344.0,Saint-Étienne,Ligue 1,True,30.9,45.5,12.9,48.3,53.9,38.6,딥 플레이메이커,0.22,38.6,38.6
7f622eef,Assane Dioussé,2019,MF,20.0,1109.0,Chievo / Saint-Étienne,Serie A / Ligue 1,True,18.3,40.1,14.9,47.6,68.0,37.5,수비형 파괴자,0.38,53.6,45.6
7f622eef,Assane Dioussé,2020,MF,21.0,120.0,Saint-Étienne,Ligue 1,False,31.4,31.4,46.4,34.1,54.0,38.3,딥 플레이메이커,0.2,39.2,38.8
7f622eef,Assane Dioussé,2021,DF,22.0,1.0,Saint-Étienne,Ligue 1,False,32.3,24.7,9.6,82.4,42.9,45.3,빌드업 수비수,1.33,44.5,44.9
7f622eef,Assane Dioussé,2022,MF,23.0,23.0,Saint-Étienne,Ligue 1,False,22.3,57.4,2.3,47.7,57.2,39.1,수비형 파괴자,0.78,50.4,44.8
7f73bdf4,Niklas Dorsch,2018,MF,19.0,90.0,Bayern Munich,Bundesliga,False,64.6,35.2,39.0,43.0,7.3,37.7,볼 운반형,1.43,37.3,37.5
7f73bdf4,Niklas Dorsch,2022,MF,23.0,2324.0,Augsburg,Bundesliga,True,11.3,29.7,14.9,56.9,79.8,36.9,딥 플레이메이커,0.05,39.4,38.2
7f783431,Enzo Tchato,2023,DF,19.0,692.0,Montpellier,Ligue 1,True,70.3,47.2,65.5,18.6,42.3,41.1,공격형 풀백,0.92,48.8,45.0
7f78ad23,Ricardo Rodríguez,2018,DF,24.0,3005.0,Milan,Serie A,True,54.8,74.1,64.1,50.4,34.4,50.3,빌드업 수비수,0.03,57.1,53.7
7f78ad23,Ricardo Rodríguez,2019,DF,25.0,3047.0,Milan,Serie A,True,50.7,69.5,67.0,54.0,37.0,51.4,빌드업 수비수,0.56,57.2,54.3
7f78ad23,Ricardo Rodríguez,2020,DF,26.0,386.0,Milan,Serie A,False,26.8,44.5,57.3,51.2,52.3,49.7,빌드업 수비수,0.86,48.4,49.0
7f78ad23,Ricardo Rodríguez,2021,DF,27.0,1238.0,Torino,Serie A,True,50.3,47.6,63.3,44.4,51.1,49.9,공격형 풀백,0.0,52.0,51.0
7f78ad23,Ricardo Rodríguez,2022,DF,28.0,2473.0,Torino,Serie A,True,33.4,56.0,59.2,63.6,43.8,52.2,빌드업 수비수,0.7,55.0,53.6
7f78ad23,Ricardo Rodríguez,2023,DF,30.0,808.0,Torino,Serie A,True,49.5,56.7,59.3,48.9,54.4,53.7,빌드업 수비수,0.83,53.8,53.8
7f8fb807,Dennis Eckert,2019,FW,21.0,216.0,Celta Vigo,La Liga,False,35.8,40.2,20.1,47.0,66.8,37.8,박스 포처,0.69,38.1,38.0
7f9111ea,Steeve Yago,2018,DF,24.0,1577.0,Toulouse,Ligue 1,True,29.3,34.9,44.3,38.5,46.3,41.0,공격형 풀백,1.12,39.5,40.2
7f94982c,Ethan Nwaneri,2023,MF,15.0,1.0,Arsenal,Premier League,False,28.9,0.8,4.7,54.7,43.6,23.0,공격형 MF,2.1,17.9,20.4
7f97771d,Javi Martínez,2018,MF,28.0,1609.0,Bayern Munich,Bundesliga,True,50.1,47.3,24.8,67.5,68.7,50.4,수비형 파괴자,0.74,62.0,56.2
7f97771d,Javi Martínez,2019,MF,29.0,1309.0,Bayern Munich,Bundesliga,True,51.0,48.6,7.8,68.0,73.1,48.4,수비형 파괴자,1.13,63.8,56.1
7f97771d,Javi Martínez,2020,DF,30.0,675.0,Bayern Munich,Bundesliga,True,41.8,66.4,54.1,80.4,73.4,70.2,스토퍼,0.51,73.1,71.6
7f97771d,Javi Martínez,2021,DF,31.0,466.0,Bayern Munich,Bundesliga,False,42.9,69.7,34.1,59.3,89.7,70.2,스토퍼,0.24,77.6,73.9
7f9d956a,Tommaso De Nipoti,2022,FW,18.0,6.0,Atalanta,Serie A,False,17.2,0.0,1.0,35.2,57.5,16.3,연결형 공격수,3.31,12.8,14.6
7fa4e703,Gio Reyna,2020,MF,16.0,355.0,Dortmund,Bundesliga,False,48.2,69.8,73.3,38.2,25.4,54.3,볼 운반형,1.4,59.2,56.8
7fa4e703,Gio Reyna,2021,MF,17.0,1976.0,Dortmund,Bundesliga,True,79.2,65.6,78.5,28.1,32.1,57.7,볼 운반형,0.24,60.6,59.2
7fa4e703,Gio Reyna,2022,MF,18.0,439.0,Dortmund,Bundesliga,False,93.4,58.3,75.1,26.9,33.4,56.9,공격형 MF,0.47,69.5,63.2
7fa4e703,Gio Reyna,2023,MF,19.0,226.0,Dortmund,Bundesliga,False,75.1,58.9,93.4,20.2,33.5,56.7,공격형 MF,1.04,69.0,62.8
7fac99d4,Răzvan Marin,2021,MF,24.0,2965.0,Cagliari,Serie A,True,47.3,53.4,68.8,48.8,44.0,53.2,딥 플레이메이커,0.88,54.4,53.8
7fac99d4,Răzvan Marin,2022,MF,25.0,2816.0,Cagliari,Serie A,True,45.0,43.6,74.9,38.3,32.7,47.4,딥 플레이메이커,1.16,48.5,48.0
7fac99d4,Răzvan Marin,2023,MF,26.0,784.0,Empoli,Serie A,True,30.2,39.4,34.9,32.7,52.0,37.7,딥 플레이메이커,0.71,38.0,37.8
7fb301af,Julien Serrano,2018,DF,19.0,280.0,Monaco,Ligue 1,False,32.6,63.7,53.3,5.7,18.2,28.4,공격형 풀백,0.89,40.2,34.3
7fb301af,Julien Serrano,2019,MF,20.0,119.0,Monaco,Ligue 1,False,42.9,24.6,20.4,45.8,69.2,37.4,수비형 파괴자,1.53,52.9,45.2
7fcc71d8,Daniel Podence,2020,FW,23.0,289.0,Wolves,Premier League,False,66.2,71.3,81.0,43.2,40.3,65.3,돌파형 윙어,0.77,67.9,66.6
7fcc71d8,Daniel Podence,2021,MF,24.0,1661.0,Wolves,Premier League,True,67.9,56.7,70.6,30.2,15.1,49.6,볼 운반형,0.04,52.5,51.0
7fcc71d8,Daniel Podence,2022,FW,25.0,1484.0,Wolves,Premier League,True,38.0,73.8,78.4,42.4,37.6,53.6,연결형 공격수,0.17,59.9,56.8
7fcc71d8,Daniel Podence,2023,MF,27.0,952.0,Wolves,Premier League,True,68.5,54.5,65.7,8.5,16.0,43.9,공격형 MF,0.89,55.5,49.7
7fd58fe3,Senad Lulić,2018,DF,31.0,2426.0,Lazio,Serie A,True,79.1,81.3,96.2,23.1,31.1,48.1,공격형 풀백,1.14,66.0,57.0
7fd58fe3,Senad Lulić,2019,DF,32.0,2923.0,Lazio,Serie A,True,79.5,76.2,90.4,24.1,47.0,53.1,공격형 풀백,1.43,66.4,59.8
7fd58fe3,Senad Lulić,2020,DF,33.0,1573.0,Lazio,Serie A,True,72.1,67.5,90.8,34.5,33.1,48.1,공격형 풀백,1.63,62.0,55.0
7fd58fe3,Senad Lulić,2021,DF,34.0,718.0,Lazio,Serie A,True,63.0,57.6,68.5,24.1,46.5,46.1,공격형 풀백,1.18,53.6,49.8
7fe90ccd,Davide Zappacosta,2018,DF,25.0,1194.0,Chelsea / Torino,Premier League / Serie A,True,81.3,58.3,78.1,34.7,38.5,47.6,공격형 풀백,2.1,58.1,52.8
7fe90ccd,Davide Zappacosta,2019,DF,26.0,128.0,Chelsea,Premier League,False,64.9,57.9,59.7,43.6,42.4,48.6,공격형 풀백,1.35,53.8,51.2
7fe90ccd,Davide Zappacosta,2020,DF,27.0,452.0,Roma,Serie A,False,73.8,56.5,82.5,38.9,19.9,40.9,공격형 풀백,2.44,54.8,47.8
7fe90ccd,Davide Zappacosta,2021,DF,28.0,2045.0,Genoa,Serie A,True,82.7,60.6,75.8,30.0,17.6,38.4,공격형 풀백,1.89,53.4,45.9
7fe90ccd,Davide Zappacosta,2022,DF,29.0,2345.0,Atalanta,Serie A,True,77.0,73.2,94.5,39.4,15.6,44.0,공격형 풀백,1.28,62.3,53.2
7fe90ccd,Davide Zappacosta,2023,DF,30.0,90.0,Atalanta,Serie A,False,43.4,46.5,28.9,17.1,49.5,38.4,공격형 풀백,4.12,38.0,38.2
7fec31a0,Dan Gosling,2018,MF,27.0,1947.0,Bournemouth,Premier League,True,47.7,41.0,25.6,39.8,86.9,45.6,수비형 파괴자,1.44,63.2,54.4
7fec31a0,Dan Gosling,2019,MF,28.0,1739.0,Bournemouth,Premier League,True,47.3,36.0,28.3,42.2,83.8,44.5,수비형 파괴자,0.91,61.6,53.0
7fec31a0,Dan Gosling,2020,MF,29.0,1264.0,Bournemouth,Premier League,True,60.0,25.8,18.5,31.8,63.5,36.3,수비형 파괴자,0.77,47.5,41.9
7fec31a0,Dan Gosling,2022,MF,31.0,166.0,Watford,Premier League,False,53.0,20.5,8.7,54.5,51.7,34.5,수비형 파괴자,0.5,45.6,40.0
7fecbcdb,Abdoulaye Bamba,2018,DF,27.0,1533.0,Angers,Ligue 1,True,31.9,43.5,52.8,38.3,30.7,37.4,공격형 풀백,0.73,41.3,39.3
7fecbcdb,Abdoulaye Bamba,2019,DF,28.0,2573.0,Angers,Ligue 1,True,35.7,42.7,66.7,38.8,30.1,38.7,공격형 풀백,0.74,44.9,41.8
7fecbcdb,Abdoulaye Bamba,2020,DF,29.0,554.0,Angers,Ligue 1,False,27.2,30.5,38.2,39.3,27.8,32.2,공격형 풀백,0.73,32.9,32.6
7fecbcdb,Abdoulaye Bamba,2021,DF,30.0,1347.0,Angers,Ligue 1,True,35.2,46.4,61.4,30.7,36.0,39.3,공격형 풀백,0.83,44.6,42.0
7fecbcdb,Abdoulaye Bamba,2022,DF,31.0,458.0,Angers,Ligue 1,False,35.1,31.5,49.3,33.7,29.4,33.2,공격형 풀백,1.3,36.2,34.7
7fecbcdb,Abdoulaye Bamba,2023,DF,32.0,375.0,Angers,Ligue 1,False,51.4,33.3,46.8,26.7,52.0,41.4,공격형 풀백,0.46,41.2,41.3
7ff93107,Sebastiano Esposito,2020,FW,17.0,199.0,Inter,Serie A,False,45.8,56.2,58.1,21.9,44.1,47.8,박스 포처,0.84,46.2,47.0
7ffaf233,Suk Hyun-jun,2018,FW,26.0,1195.0,Troyes,Ligue 1,True,50.4,33.0,17.6,25.6,42.9,37.2,타겟맨,0.08,41.0,39.1
7ffaf233,Suk Hyun-jun,2019,FW,27.0,793.0,Reims,Ligue 1,True,49.6,29.1,23.4,15.5,52.9,37.2,타겟맨,0.47,42.4,39.8
7ffaf233,Suk Hyun-jun,2020,FW,28.0,262.0,Reims,Ligue 1,False,67.0,49.8,42.7,12.6,83.0,54.9,타겟맨,0.91,61.4,58.2
7ffaf233,Suk Hyun-jun,2022,FW,30.0,153.0,Troyes,Ligue 1,False,46.5,70.5,58.6,30.9,74.2,54.9,박스 포처,0.45,51.9,53.4
8011fcf6,Ledian Memushaj,2018,MF,30.0,1258.0,Benevento,Serie A,True,31.0,67.9,40.8,42.7,49.1,49.1,볼 운반형,0.15,53.1,51.1
80153344,Álex Martín,2021,DF,22.0,96.0,Cádiz,La Liga,False,32.3,16.2,9.6,53.4,30.9,31.5,스토퍼,0.69,34.7,33.1
801831fe,Daniel Maldini,2020,MF,17.0,27.0,Milan,Serie A,False,22.6,46.9,1.9,28.2,14.5,25.6,볼 운반형,1.27,29.4,27.5
801831fe,Daniel Maldini,2021,MF,18.0,29.0,Milan,Serie A,False,62.9,90.0,51.5,51.2,36.8,62.5,공격형 MF,0.68,63.8,63.2
801831fe,Daniel Maldini,2022,MF,19.0,148.0,Milan,Serie A,False,62.1,46.1,15.7,18.5,51.5,37.7,공격형 MF,0.37,39.3,38.5
801831fe,Daniel Maldini,2023,MF,21.0,76.0,Spezia,Serie A,False,67.6,56.1,53.6,17.2,61.2,50.3,볼 운반형,0.16,51.4,50.8
80211dc5,Mamady Diarra,2023,MF,22.0,66.0,Cádiz,La Liga,False,40.8,29.5,7.6,51.7,58.6,35.6,볼 운반형,0.62,32.5,34.0
803ae100,Harrison Reed,2021,MF,25.0,2247.0,Fulham,Premier League,True,21.3,35.5,34.1,66.5,78.4,45.7,수비형 파괴자,0.54,63.9,54.8
803ae100,Harrison Reed,2023,MF,27.0,1085.0,Fulham,Premier League,True,50.4,28.1,51.1,13.4,53.5,36.9,딥 플레이메이커,0.18,35.1,36.0
80490d7f,Jhon Lucumí,2023,DF,24.0,785.0,Bologna,Serie A,True,36.7,39.5,36.7,51.3,61.2,50.7,스토퍼,1.18,55.3,53.0
80556f08,Toma Bašić,2019,MF,21.0,1333.0,Bordeaux,Ligue 1,True,49.6,41.6,34.6,31.6,50.1,40.7,딥 플레이메이커,0.39,39.0,39.8
80556f08,Toma Bašić,2020,MF,22.0,991.0,Bordeaux,Ligue 1,True,58.4,61.2,66.3,34.3,73.6,58.3,딥 플레이메이커,0.3,57.5,57.9
80556f08,Toma Bašić,2021,MF,23.0,2601.0,Bordeaux,Ligue 1,True,57.0,35.4,33.4,46.8,36.5,40.7,딥 플레이메이커,0.62,39.0,39.8
80556f08,Toma Bašić,2022,MF,24.0,1191.0,Lazio / Bordeaux,Serie A / Ligue 1,True,64.3,30.2,28.6,48.3,36.8,39.6,볼 운반형,0.09,36.7,38.2
80556f08,Toma Bašić,2023,MF,25.0,169.0,Lazio,Serie A,False,56.2,36.1,39.7,9.3,46.1,36.0,공격형 MF,0.3,41.0,38.5
8059806f,Luiz Henrique,2023,MF,21.0,617.0,Betis,La Liga,True,70.8,39.1,31.3,22.0,59.2,41.9,볼 운반형,1.2,40.2,41.0
808d48f3,Jaume Costa,2018,DF,29.0,2536.0,Villarreal,La Liga,True,44.3,74.4,71.3,42.5,49.8,54.8,공격형 풀백,0.46,60.9,57.8
808d48f3,Jaume Costa,2019,DF,30.0,1495.0,Villarreal,La Liga,True,55.1,75.6,73.6,43.5,41.0,52.5,공격형 풀백,0.51,61.3,56.9
808d48f3,Jaume Costa,2020,DF,31.0,1389.0,Valencia,La Liga,True,32.9,62.5,49.6,48.8,37.4,46.3,공격형 풀백,0.56,49.2,47.8
808d48f3,Jaume Costa,2021,DF,32.0,351.0,Villarreal,La Liga,False,46.4,68.7,86.7,43.4,59.9,59.5,공격형 풀백,0.89,65.4,62.4
808d48f3,Jaume Costa,2022,DF,33.0,1828.0,Mallorca,La Liga,True,55.8,58.0,87.3,31.6,47.0,49.8,공격형 풀백,1.01,59.0,54.4
808d48f3,Jaume Costa,2023,DF,34.0,784.0,Mallorca,La Liga,True,68.4,44.9,64.4,35.4,22.3,36.6,공격형 풀백,1.46,46.2,41.4
808df563,Moussa Wagué,2019,DF,19.0,225.0,Barcelona,La Liga,False,65.4,70.9,75.5,41.8,17.1,42.3,공격형 풀백,1.5,56.4,49.3
808df563,Moussa Wagué,2020,DF,20.0,290.0,Nice / Barcelona,Ligue 1 / La Liga,False,49.0,72.2,88.1,28.3,20.4,40.9,공격형 풀백,1.05,56.9,48.9
809940aa,Dominick Drexler,2020,MF,29.0,1587.0,Köln,Bundesliga,True,69.1,54.3,76.8,27.5,50.1,55.0,딥 플레이메이커,0.05,53.3,54.2
809940aa,Dominick Drexler,2021,MF,30.0,1233.0,Köln,Bundesliga,True,59.5,41.4,47.1,31.4,50.6,44.7,공격형 MF,0.03,48.0,46.4
809940aa,Dominick Drexler,2023,MF,32.0,593.0,Schalke 04,Bundesliga,False,63.5,39.6,69.5,7.4,48.3,44.0,공격형 MF,0.44,53.0,48.5
80ad4216,Ognjen Stijepović,2018,FW,17.0,6.0,Sampdoria,Serie A,False,18.0,12.4,0.9,69.5,15.1,18.4,타겟맨,0.95,20.2,19.3
80c31c97,Wes Morgan,2018,DF,33.0,2817.0,Leicester City,Premier League,True,50.6,17.1,17.9,64.6,64.4,49.6,스토퍼,2.37,58.4,54.0
80c31c97,Wes Morgan,2019,DF,34.0,1925.0,Leicester City,Premier League,True,67.7,21.9,12.7,42.4,78.8,51.1,스토퍼,1.93,62.3,56.7
80c31c97,Wes Morgan,2020,DF,35.0,436.0,Leicester City,Premier League,False,53.0,20.9,24.6,68.6,38.2,41.7,스토퍼,1.42,44.2,43.0
80c31c97,Wes Morgan,2021,DF,36.0,18.0,Leicester City,Premier League,False,32.3,24.7,9.6,82.4,50.3,48.2,스토퍼,2.0,54.4,51.3
80c718dd,Brayan Vera,2020,DF,20.0,155.0,Lecce,Serie A,False,61.7,49.4,86.4,22.9,40.2,43.4,공격형 풀백,1.86,54.1,48.8
80c9e555,Joscha Wosz,2021,DF,18.0,34.0,RB Leipzig,Bundesliga,False,32.3,8.3,33.0,21.9,47.2,30.9,공격형 풀백,2.64,26.7,28.8
80c9e555,Joscha Wosz,2022,DF,19.0,9.0,RB Leipzig,Bundesliga,False,31.4,1.4,8.8,21.7,28.6,19.6,공격형 풀백,0.34,14.7,17.2
80d1adb3,Timothée Nkada,2020,FW,20.0,148.0,Reims,Ligue 1,False,13.9,57.5,69.3,34.2,31.6,37.5,돌파형 윙어,1.19,45.8,41.6
80dbbd10,Simeon Nwankwo,2018,FW,25.0,1219.0,Crotone,Serie A,True,45.7,44.1,41.4,13.8,70.0,43.7,타겟맨,0.43,48.0,45.8
80dbbd10,Simeon Nwankwo,2021,FW,28.0,2943.0,Crotone,Serie A,True,45.3,27.0,15.5,33.9,44.8,34.5,연결형 공격수,1.01,29.5,32.0
80dbbd10,Simeon Nwankwo,2022,FW,29.0,842.0,Salernitana,Serie A,True,37.9,22.4,22.5,29.1,46.6,31.7,타겟맨,0.3,36.1,33.9
80e4c841,Aurélien Chedjou,2020,DF,34.0,1971.0,Amiens,Ligue 1,True,40.2,48.3,24.7,54.3,66.0,54.1,스토퍼,1.03,59.7,56.9
80f36c88,Sebastian Rudy,2018,MF,27.0,1515.0,Bayern Munich,Bundesliga,True,43.9,50.6,48.5,60.2,50.2,51.0,수비형 파괴자,0.38,52.4,51.7
80f36c88,Sebastian Rudy,2019,MF,28.0,1356.0,Schalke 04,Bundesliga,True,15.9,33.2,30.5,55.9,60.2,38.7,수비형 파괴자,0.26,51.4,45.0
80f36c88,Sebastian Rudy,2020,MF,29.0,2734.0,Hoffenheim,Bundesliga,True,37.9,44.3,68.5,50.2,60.9,51.8,딥 플레이메이커,0.19,54.0,52.9
80f36c88,Sebastian Rudy,2021,MF,30.0,1858.0,Hoffenheim / Schalke 04,Bundesliga,True,37.8,47.0,68.8,32.5,68.7,50.3,수비형 파괴자,0.08,54.9,52.6
80f36c88,Sebastian Rudy,2022,MF,31.0,773.0,Hoffenheim,Bundesliga,True,70.6,42.3,36.9,35.9,57.3,46.5,수비형 파괴자,0.54,49.4,48.0
80f36c88,Sebastian Rudy,2023,MF,32.0,248.0,Hoffenheim,Bundesliga,False,44.1,37.1,55.4,17.2,53.1,40.2,딥 플레이메이커,0.39,39.4,39.8
8104e41e,Krepin Diatta,2021,MF,21.0,389.0,Monaco,Ligue 1,False,45.9,49.1,22.7,16.3,54.2,37.5,볼 운반형,0.57,39.1,38.3
8104e41e,Krepin Diatta,2022,MF,22.0,285.0,Monaco,Ligue 1,False,51.2,68.7,45.0,34.0,47.8,51.3,볼 운반형,0.01,54.9,53.1
8104e41e,Krepin Diatta,2023,MF,23.0,773.0,Monaco,Ligue 1,True,66.0,54.2,41.6,29.0,46.6,47.3,공격형 MF,0.6,51.0,49.2
81069528,Roberto Rosales,2018,DF,28.0,3123.0,Málaga,La Liga,True,53.4,58.9,78.8,20.1,52.7,48.5,공격형 풀백,0.83,56.3,52.4
81069528,Roberto Rosales,2019,DF,29.0,1749.0,Espanyol,La Liga,True,70.5,60.5,77.0,30.9,63.8,56.6,공격형 풀백,0.43,61.9,59.2
81069528,Roberto Rosales,2020,DF,30.0,1871.0,Leganés,La Liga,True,46.3,41.2,80.0,27.1,34.6,39.2,공격형 풀백,1.27,48.0,43.6
810e3c74,Jesse Lingard,2018,MF,24.0,1817.0,Manchester Utd,Premier League,True,90.8,64.8,68.3,41.9,31.3,59.8,공격형 MF,0.44,69.7,64.8
810e3c74,Jesse Lingard,2019,MF,25.0,1663.0,Manchester Utd,Premier League,True,74.8,46.0,61.4,46.4,12.6,48.5,공격형 MF,0.2,57.6,53.0
810e3c74,Jesse Lingard,2020,MF,26.0,935.0,Manchester Utd,Premier League,True,63.0,51.5,74.9,46.3,10.8,50.8,공격형 MF,0.66,59.4,55.1
810e3c74,Jesse Lingard,2021,MF,27.0,1421.0,West Ham,Premier League,True,84.4,68.8,82.4,36.1,10.2,58.5,공격형 MF,0.08,71.3,64.9
810e3c74,Jesse Lingard,2022,MF,28.0,367.0,Manchester Utd,Premier League,False,69.8,44.6,68.3,43.4,26.8,50.2,공격형 MF,0.35,58.3,54.2
810e3c74,Jesse Lingard,2023,MF,29.0,717.0,Nott'ham Forest,Premier League,True,44.0,34.6,53.3,33.1,13.7,36.3,공격형 MF,0.26,41.8,39.0
810edef9,Derek Mazou-Sacko,2022,FW,16.0,3.0,Troyes,Ligue 1,False,17.2,0.0,1.0,35.2,28.9,13.5,타겟맨,8.15,18.6,16.0
