age_y,std_Min_Playing,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,score_style,ability,style_confidence,npxG90,xAG90,SCA90,PrgPass90,PrgCarry90,TakeOn90,TklInt90,AttPenT90,KP90,PassPct,AerPct,MinPct,has_prev,d_ability,d_grp_prod,d_grp_progress,d_grp_chance,d_grp_stability,d_grp_defense,d_npxG90,d_xAG90,d_SCA90,d_PrgCarry90,d_PrgPass90,d_MinPct,d_std_Min_Playing,pos_DF,pos_FW,pos_MF,sty_공격형 MF,sty_공격형 풀백,sty_돌파형 윙어,sty_딥 플레이메이커,sty_박스 포처,sty_볼 운반형,sty_빌드업 수비수,sty_수비형 파괴자,sty_스토퍼,sty_연결형 공격수,sty_타겟맨,fbref_id,season,survived,fut_ability_v2
22.0,2741.0,85.0,72.7,91.5,26.4,29.4,46.3,63.0,54.6,1.14,0.06895293688434878,0.21014228383801534,2.9879605983217803,4.629697190806275,5.089383436701934,0.9850419554906968,2.9551258664720903,1.7074060561838744,1.871579715432324,73.2,33.3,89.6,1,12.600000000000001,19.299999999999997,40.2,28.9,7.399999999999999,-17.5,-0.037270239081316464,0.021837562807972444,0.5737975081930249,2.1441044667448526,2.360383886085245,28.699999999999996,877.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,016ff750,2019,1,46.4
20.0,2447.0,74.6,36.6,30.0,58.8,49.9,48.7,51.1,49.9,0.23,0.09930527176134042,0.022067838169186758,0.514916223947691,2.3171230077646094,1.8022067838169187,0.2574581119738455,2.684920310584389,0.8827135267674704,0.18389865140988965,82.0,63.3,80.0,0,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,True,False,False,01834aa0,2020,1,56.2
18.0,1263.0,34.3,21.3,23.3,29.6,71.7,32.9,49.3,41.1,0.42,0.0498812351543943,0.06413301662707839,1.2826603325415677,2.992874109263658,2.4228028503562946,0.6413301662707839,3.0641330166270784,0.6413301662707839,0.6413301662707839,70.4,55.3,41.3,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,01c3aff5,2018,1,57.8
19.0,1746.0,56.6,35.4,42.2,19.4,64.7,41.1,47.4,44.2,0.15,0.15463917525773196,0.11855670103092783,2.061855670103093,2.577319587628866,3.0927835051546393,0.8762886597938145,2.525773195876289,3.0927835051546393,0.9278350515463918,68.3,54.8,57.1,1,3.1000000000000014,22.300000000000004,14.099999999999998,18.900000000000002,-10.200000000000003,-7.0,0.10475794010333767,0.05442368440384944,0.7791953375615253,0.6699806547983447,-0.415554521634792,15.800000000000004,483.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,01c3aff5,2019,1,52.2
20.0,2074.0,52.1,47.1,28.2,46.3,86.7,49.8,66.0,57.9,0.78,0.1171648987463838,0.12584378013500483,2.1697203471552555,3.471552555448409,3.428158148505304,1.128254580520733,3.6885245901639343,2.1697203471552555,0.7377049180327869,80.3,63.9,67.8,1,13.699999999999996,-4.5,11.700000000000003,-14.000000000000004,26.9,22.0,-0.03747427651134816,0.007287079104076999,0.10786467705216252,0.3353746433506646,0.8942329678195429,10.699999999999996,328.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,01c3aff5,2020,1,46.7
22.0,2253.0,81.6,60.5,73.7,14.3,26.0,51.9,54.9,53.4,0.41,0.23568575233022637,0.10785619174434088,2.9161118508655126,3.03595206391478,6.7110519307589875,2.5565912117177096,2.316910785619174,5.512649800266312,1.1984021304926764,72.2,17.9,65.9,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,01eb744d,2018,1,61.1
23.0,1919.0,62.6,62.1,78.6,17.7,36.9,52.8,56.3,54.6,0.5,0.10317873892652424,0.2157373632100052,3.7988535695674828,2.9077644606565918,6.5190203230849395,3.048462741010943,2.8139656070870243,5.7686294945284,1.5476810838978634,73.9,42.9,56.1,1,1.2000000000000028,-18.999999999999993,1.6000000000000014,4.8999999999999915,3.3999999999999986,10.899999999999999,-0.13250701340370213,0.10788117146566431,0.8827417187019702,-0.19203160767404803,-0.12818760325818834,-9.800000000000004,-334.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,01eb744d,2019,1,67.45
22.0,2713.0,64.8,55.1,48.0,38.4,56.1,52.0,52.3,52.2,0.16,0.09288610394397345,0.109472908219683,2.123110947290822,4.312569111684482,5.075562108367121,0.9952082565425727,2.55436785845927,2.0899373387394027,0.9288610394397345,78.8,53.1,79.3,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,01efac19,2018,1,55.3
23.0,3116.0,59.0,64.4,70.9,30.3,14.8,36.4,50.5,43.4,2.07,0.03465982028241335,0.05776636713735559,1.96405648267009,2.801668806161746,8.202824133504494,2.3106546854942236,2.22400513478819,1.4441591784338896,0.837612323491656,77.4,20.5,91.1,0,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,02caf6e0,2018,1,44.2
23.0,2813.0,60.0,36.3,18.6,48.9,29.7,42.8,47.3,45.0,0.58,0.49911126910771414,0.047991468183434055,1.8876644152150728,1.1837895485247067,3.359402772840384,1.9836473515819408,0.6398862424457874,4.159260575897618,0.6398862424457874,80.2,35.2,82.3,0,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,02ef8778,2019,1,49.5
